cod_upp;upp;ano;mes;hom_doloso;lesao_corp_morte;latrocinio;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;encontro_cadaver;encontro_ossada;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;furto_veiculos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;armas_apreendidas;recuperacao_veiculos;cump_mandado_prisao;ocorr_flagrante;ameaca;pessoas_desaparecidas;hom_por_interv_policial;pol_militares_mortos_serv;pol_civis_mortos_serv;roubos;furtos;registro_ocorrencias
2;Cidade de Deus;2008;6;5;0;1;4;19;0;1;12;2;1;1;0;7;1;16;4;0;0;8;0;2;0;0;0;5;10;4;12;0;9;7;3;2;0;0;45;21;147
3;Batam;2008;6;0;0;0;1;1;0;1;2;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;3;2;0;0;2;0;0;0;0;2;4;17
4;Chapéu Mangueira / Babilônia;2008;6;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;1;0;0;0;0;0;0;0;5
5;Pavão-Pavãozinho;2008;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6
6;Tabajaras;2008;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;3;2;0;0;0;0;0;0;9
7;Providência;2008;6;0;0;0;0;7;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;5;0;1;0;0;1;0;0;1;0;2;2;22
8;Borel;2008;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;3;0;0;0;0;3;3;15
9;Formiga;2008;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
10;Andaraí;2008;6;2;0;0;1;1;0;0;2;0;0;0;0;11;1;9;0;0;0;0;0;2;0;0;0;1;1;4;0;0;0;0;0;2;0;0;22;8;43
11;Salgueiro;2008;6;0;0;0;0;3;0;0;1;0;0;0;0;2;0;4;0;0;0;3;0;1;0;0;0;1;0;1;3;0;0;1;0;0;0;0;10;11;37
12;Turano;2008;6;0;0;0;0;6;0;0;1;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;7;4;20
13;São João / Matriz / Queto;2008;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0;3;0;0;0;0;1;2;11
14;Coroa / Fallet / Fogueteiro;2008;6;2;0;0;0;2;1;0;0;0;0;1;0;2;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;0;0;0;4;1;16
15;Escondidinho / Prazeres;2008;6;0;0;0;0;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;3;0;12
16;São Carlos;2008;6;0;0;0;1;7;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;2;2;2;0;2;0;0;0;0;0;2;4;31
17;Mangueira;2008;6;1;0;0;2;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;6;0;0;0;0;0;0;16
18;Macacos;2008;6;1;0;0;0;5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;0;1;0;0;0;7;4;28
19;Vidigal;2008;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;3
20;Nova Brasília;2008;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4
21;Fazendinha;2008;6;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;5
22;Adeus / Baiana;2008;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;2;0;2;0;0;0;1;1;0;0;0;3;1;12
23;Alemão;2008;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;Chatuba;2008;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
25;Fé / Sereno;2008;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;4
26;Parque Proletário;2008;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4
27;Vila Cruzeiro;2008;6;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;2;0;0;3;2;12
28;Rocinha;2008;6;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;4;0;0;0;0;1;1;17
29;Jacarezinho;2008;6;0;0;0;0;0;0;0;4;0;0;0;0;2;1;6;1;0;0;0;0;0;0;0;0;3;7;2;7;1;4;1;0;0;0;0;11;5;49
30;Manguinhos;2008;6;0;0;0;0;3;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;3;0;2;0;2;0;0;0;0;0;3;7;20
31;Barreira do Vasco / Tuiuti;2008;6;0;0;0;0;4;0;0;0;1;0;0;0;4;0;5;0;0;0;2;0;0;0;0;0;1;1;2;2;0;2;1;1;0;0;0;14;3;44
32;Caju;2008;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;4;1;0;1;0;0;1;0;0;1;0;8
33;Cerro-Corá;2008;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;1;0;0;2;0;4
34;Arará / Mandela;2008;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;1;1;0;0;0;0;0;2;8
35;Lins;2008;6;0;0;0;0;1;0;0;1;0;0;0;0;1;0;3;0;0;0;1;0;3;0;0;0;0;0;0;4;0;0;3;1;0;0;0;5;7;30
36;Camarista Méier;2008;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;6;0;0;0;0;3;5;20
37;Mangueirinha;2008;6;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;2;4;14
38;Vila Kennedy;2008;6;0;0;0;2;10;2;1;18;0;0;0;0;6;0;9;4;0;0;1;0;0;0;0;0;1;6;2;14;1;5;7;0;0;0;0;24;6;92
1;Santa Marta;2008;7;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;2;9
2;Cidade de Deus;2008;7;4;0;0;1;11;1;1;10;0;0;8;0;13;1;15;12;0;0;4;0;1;0;1;0;5;2;1;21;0;0;8;0;0;0;0;63;15;153
3;Batam;2008;7;0;0;0;0;7;0;0;7;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;12
4;Chapéu Mangueira / Babilônia;2008;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;5
5;Pavão-Pavãozinho;2008;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;1;0;0;3;1;12
6;Tabajaras;2008;7;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;2;3;0;1;0;0;2;1;16
7;Providência;2008;7;0;0;0;0;3;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;0;1;0;2;0;0;0;0;1;1;19
8;Borel;2008;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2;1;10
9;Formiga;2008;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;4
10;Andaraí;2008;7;0;0;0;0;1;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;3;1;0;0;0;10;2;26
11;Salgueiro;2008;7;0;0;0;0;0;0;0;1;0;0;0;0;4;0;5;0;0;0;0;0;2;0;0;0;1;0;1;1;0;1;0;0;0;0;0;10;7;30
12;Turano;2008;7;0;0;0;0;3;0;0;0;0;0;0;0;3;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0;0;8;2;17
13;São João / Matriz / Queto;2008;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;3;9
14;Coroa / Fallet / Fogueteiro;2008;7;0;0;0;0;5;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;9
15;Escondidinho / Prazeres;2008;7;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;8
16;São Carlos;2008;7;1;0;0;0;6;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;1;0;6;0;1;0;0;5;0;30
17;Mangueira;2008;7;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;1;0;1;0;1;3;1;0;0;0;2;5;24
18;Macacos;2008;7;0;0;0;1;2;0;0;1;0;0;0;0;1;0;4;0;0;0;0;0;1;0;0;0;0;2;0;2;0;0;1;0;0;0;0;6;5;20
19;Vidigal;2008;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3
20;Nova Brasília;2008;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21;Fazendinha;2008;7;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;1;0;0;0;2;1;10
22;Adeus / Baiana;2008;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;0;0;0;0;0;4;11
23;Alemão;2008;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
24;Chatuba;2008;7;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4
25;Fé / Sereno;2008;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
26;Parque Proletário;2008;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
27;Vila Cruzeiro;2008;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;2;0;1;0;0;1;0;0;3;2;13
28;Rocinha;2008;7;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;1;0;2;1;0;0;0;0;0;2;18
29;Jacarezinho;2008;7;0;0;0;0;1;0;0;3;0;0;0;0;5;0;10;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;22;11;44
30;Manguinhos;2008;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;8
31;Barreira do Vasco / Tuiuti;2008;7;0;0;0;1;6;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;2;0;0;0;0;0;0;4;0;1;1;0;0;0;0;9;13;34
32;Caju;2008;7;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;14
33;Cerro-Corá;2008;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;7
34;Arará / Mandela;2008;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5
35;Lins;2008;7;0;0;0;0;7;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;6;3;30
36;Camarista Méier;2008;7;0;0;0;0;5;0;0;4;0;0;0;0;6;0;4;0;0;0;0;0;1;0;1;0;0;0;1;3;0;0;1;0;0;0;0;12;7;33
37;Mangueirinha;2008;7;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;11
38;Vila Kennedy;2008;7;0;0;0;0;10;1;3;3;0;0;0;0;11;1;13;0;0;0;0;0;3;0;0;0;3;0;0;11;0;0;12;0;0;0;0;29;15;95
1;Santa Marta;2008;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
2;Cidade de Deus;2008;8;5;0;0;0;17;0;1;6;0;0;3;0;6;0;20;21;0;0;1;0;2;0;0;0;3;2;3;7;0;3;8;1;0;0;0;64;31;161
3;Batam;2008;8;0;0;0;0;7;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0;1;4;17
4;Chapéu Mangueira / Babilônia;2008;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;2;0;0;0;0;0;0;7
5;Pavão-Pavãozinho;2008;8;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;4;3;0;0;2;2;0;0;0;0;2;2;14
6;Tabajaras;2008;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;3;16
7;Providência;2008;8;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;5;0;2;0;0;0;1;4;18
8;Borel;2008;8;0;0;1;0;3;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;0;4;1;13
9;Formiga;2008;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
10;Andaraí;2008;8;0;0;0;0;5;0;0;0;0;0;0;0;3;1;11;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;2;1;0;0;0;15;3;32
11;Salgueiro;2008;8;1;0;0;0;1;0;0;0;0;0;0;0;2;0;8;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;1;0;0;0;0;15;12;35
12;Turano;2008;8;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;2;12
13;São João / Matriz / Queto;2008;8;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
14;Coroa / Fallet / Fogueteiro;2008;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;0;1;2;13
15;Escondidinho / Prazeres;2008;8;0;0;0;0;7;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;4;0;0;0;0;2;2;20
16;São Carlos;2008;8;0;0;0;0;4;1;0;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;5;3;0;0;0;2;2;31
17;Mangueira;2008;8;1;0;0;0;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;4;21
18;Macacos;2008;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;1;0;0;2;3;1;0;0;0;5;5;19
19;Vidigal;2008;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;7
20;Nova Brasília;2008;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3
21;Fazendinha;2008;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;6
22;Adeus / Baiana;2008;8;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;9
23;Alemão;2008;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4
24;Chatuba;2008;8;0;0;0;0;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;11
25;Fé / Sereno;2008;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
26;Parque Proletário;2008;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
27;Vila Cruzeiro;2008;8;2;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;3;0;1;0;0;3;2;21
28;Rocinha;2008;8;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;9
29;Jacarezinho;2008;8;0;0;0;1;3;1;0;4;1;0;0;0;1;0;8;0;0;0;2;0;1;0;0;0;3;1;1;2;0;1;4;2;0;0;0;14;12;51
30;Manguinhos;2008;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;7
31;Barreira do Vasco / Tuiuti;2008;8;1;0;0;0;3;0;0;2;0;0;0;0;2;1;5;0;0;0;0;0;1;1;0;0;1;0;0;4;1;0;3;0;0;0;0;10;13;44
32;Caju;2008;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;4;0;1;0;0;0;0;2;10
33;Cerro-Corá;2008;8;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;6
34;Arará / Mandela;2008;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5
35;Lins;2008;8;1;0;0;0;4;0;0;1;0;0;0;0;1;1;3;0;0;0;0;0;2;0;0;0;2;0;0;5;0;1;0;0;0;0;0;6;5;27
36;Camarista Méier;2008;8;0;0;0;0;0;0;0;2;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;1;1;3;0;1;7;0;0;0;0;6;5;26
37;Mangueirinha;2008;8;1;0;0;1;2;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;1;0;0;0;0;2;0;2;0;1;6;0;0;0;0;10;4;28
38;Vila Kennedy;2008;8;3;0;0;0;15;0;0;6;0;0;0;0;9;0;11;3;0;0;0;0;4;0;0;0;0;3;3;7;0;3;13;0;0;0;0;27;16;100
1;Santa Marta;2008;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
2;Cidade de Deus;2008;9;0;0;0;1;19;2;0;7;2;0;2;0;7;0;20;7;0;0;3;0;2;0;0;0;3;4;2;2;0;4;8;0;0;0;0;46;23;130
3;Batam;2008;9;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;1;4;15
4;Chapéu Mangueira / Babilônia;2008;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;6
5;Pavão-Pavãozinho;2008;9;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;6
6;Tabajaras;2008;9;0;0;0;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;0;0;1;0;3;0;0;0;2;18
7;Providência;2008;9;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;3;0;0;0;0;0;2;24
8;Borel;2008;9;3;0;0;0;6;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;2;0;0;0;0;2;1;19
9;Formiga;2008;9;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;1;7
10;Andaraí;2008;9;0;0;0;0;1;1;1;0;0;0;0;0;3;1;3;0;0;0;1;0;0;0;0;0;1;2;3;2;0;1;6;0;1;0;0;12;3;35
11;Salgueiro;2008;9;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;2;0;0;0;2;0;0;1;0;1;1;1;0;0;0;6;12;36
12;Turano;2008;9;1;0;0;0;1;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;4;0;0;0;0;6;7;21
13;São João / Matriz / Queto;2008;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;3;0;0;0;0;0;7
14;Coroa / Fallet / Fogueteiro;2008;9;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12
15;Escondidinho / Prazeres;2008;9;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;3;15
16;São Carlos;2008;9;0;0;0;2;4;1;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;5;1;0;0;0;2;2;23
17;Mangueira;2008;9;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;2;1;9;0;0;2;0;0;0;0;2;4;27
18;Macacos;2008;9;0;0;0;0;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;4;2;20
19;Vidigal;2008;9;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;11
20;Nova Brasília;2008;9;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
21;Fazendinha;2008;9;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;3;2;14
22;Adeus / Baiana;2008;9;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;2;0;0;0;0;2;0;0;1;3;12
23;Alemão;2008;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;5
24;Chatuba;2008;9;0;0;0;1;3;4;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;1;0;0;2;2;15
25;Fé / Sereno;2008;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;3
26;Parque Proletário;2008;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;5
27;Vila Cruzeiro;2008;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;2;0;0;0;0;0;3;9
28;Rocinha;2008;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;3;12
29;Jacarezinho;2008;9;1;0;0;0;6;0;0;1;0;0;0;0;3;0;2;1;0;0;1;0;0;0;0;0;3;3;1;6;0;4;3;0;0;0;0;7;9;46
30;Manguinhos;2008;9;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;1;10
31;Barreira do Vasco / Tuiuti;2008;9;0;0;0;0;4;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;1;3;0;0;5;1;0;0;0;8;14;45
32;Caju;2008;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;1;0;1;1;1;2;0;0;0;2;10
33;Cerro-Corá;2008;9;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;1;0;0;0;0;5;4;15
34;Arará / Mandela;2008;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3
35;Lins;2008;9;0;0;0;1;8;0;0;1;0;0;0;0;3;0;1;1;0;0;0;0;2;0;0;0;0;2;1;0;0;1;6;0;0;0;0;6;9;35
36;Camarista Méier;2008;9;1;0;0;1;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;6;0;1;1;1;0;0;0;0;4;2;16
37;Mangueirinha;2008;9;0;0;0;0;4;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;3;0;0;0;0;4;1;14
