AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
14;033a- Realengo;8;9;8;6;4;5;4;6;2;5;8;7
14;034a- Bangu;6;5;12;12;9;6;8;13;14;4;10;7
40;035a- Campo Grande;18;9;14;10;10;10;13;12;10;12;7;8
27;036a- Santa Cruz;5;4;9;5;12;4;7;12;6;8;7;7
17;037a- Ilha do Governador;3;6;4;3;4;1;7;2;0;2;3;5
16;038a- Braz de Pina;8;7;9;6;10;12;15;8;7;8;4;6
41;039a- Pavuna;5;3;8;3;3;2;1;0;5;4;3;2
9;040a- Honório Gurgel;4;6;4;13;7;8;5;2;2;3;7;8
18;041a- Tanque;6;2;3;7;9;9;6;5;10;7;6;6
31;042a- Recreio;2;4;1;5;2;2;5;5;7;4;7;6
27;043a- Pedra de Guaratiba;3;4;1;1;1;5;1;2;4;4;1;2
3;044a- Inhaúma;14;16;9;8;5;5;3;2;4;1;7;7
16;045a- Alemão;0;0;0;1;1;0;1;0;0;1;1;-
24;048a- Seropédica;2;0;2;4;2;5;1;2;4;4;4;1
24;050a- Itaguaí;15;4;8;3;5;6;4;8;8;7;10;3
24;051a- Paracambí;1;1;0;0;1;3;1;0;2;0;1;2
20;052a- nova Iguaçu;10;12;12;8;11;11;18;12;8;6;17;7
20;053a- Mesquita;8;5;3;7;6;6;9;6;7;12;4;4
39;054a- Belford Roxo;2;6;11;14;16;9;6;19;11;9;6;9
24;055a- Queimados;2;12;7;4;8;5;10;3;8;11;10;7
20;056a- Comendador Soares;12;8;9;10;11;6;16;11;18;13;12;13
20;057a- Nilópolis;14;16;9;7;8;4;7;10;10;3;14;9
20;058a- Posse;13;14;10;9;18;14;11;8;7;25;13;12
15;059a- Duque de Caxias;16;9;21;8;13;8;5;9;9;17;16;10
15;060a- Campos Elíseos;13;6;4;7;3;7;12;6;5;12;10;6
15;061a- Xerém;0;2;1;0;2;2;1;2;3;0;2;1
15;062a- Imbariê;4;5;6;4;4;6;5;8;10;6;5;3
24;063a- Japerí;0;3;0;3;3;0;3;1;7;10;6;3
21;064a- Vilar dos Teles;20;14;15;13;19;16;14;23;15;20;19;21
34;065a- Magé;7;3;0;0;5;4;3;5;6;6;6;6
34;066a- Piabetá;5;4;0;1;2;7;3;2;2;5;3;3
34;067a- Guapimirim;1;3;1;1;1;2;6;4;1;5;3;1
35;070a- Tanguá;0;1;2;1;1;1;1;1;0;1;1;-
35;071a- Itaboraí;12;9;14;21;11;9;16;23;21;17;11;9
7;072a- São Gonçalo;12;15;12;12;12;13;21;21;22;23;36;11
7;073a- Neves;17;18;13;16;12;9;17;16;20;19;22;21
7;074a- Alcantara;18;20;19;18;27;21;12;23;16;23;12;8
7;075a- Rio do Ouro;10;16;12;10;7;15;16;13;6;18;11;6
12;076a- Niterói - Centro;9;10;7;8;4;3;13;5;7;6;5;2
12;077a- Icaraí;2;5;8;7;11;3;10;5;8;8;7;14
12;078a- Fonseca;3;4;8;6;7;8;13;7;14;14;15;17
12;079a- Jurujuba;4;5;2;7;3;3;9;4;1;6;11;1
12;081a- Itaipú;3;2;2;6;5;5;2;5;5;2;4;-
12;082a- maricá;4;1;6;12;2;5;7;6;6;8;7;2
10;087a- Paty do Alferes;0;0;0;0;0;0;0;0;0;0;-;-
10;088a- Barra do Piraí;0;0;0;0;0;1;2;1;0;0;-;-
37;089a- Resende;8;7;3;7;4;8;1;1;4;2;3;2
28;090a- Barra Mansa;1;1;10;7;9;5;4;8;3;7;4;3
10;091a- Valença;0;0;1;1;0;0;0;1;0;0;1;1
10;092a- Rio das Flores;0;0;0;0;0;0;0;0;0;0;-;-
28;093a- Volta Redonda;9;2;7;15;9;5;5;12;3;3;3;2
10;094a- Piraí;0;0;0;1;0;0;0;1;0;0;1;-
10;095a- Vassouras;0;0;0;0;0;0;0;2;0;0;-;-
10;096a- Miguel Pereira;0;0;1;0;0;0;0;1;1;0;-;-
10;097a- Mendes;0;0;0;0;0;1;0;1;0;0;1;-
10;098a- Paulo de Frontin;0;0;0;0;0;0;0;0;0;0;-;-
37;099a- Itatiaia;0;1;0;2;2;2;1;0;1;3;2;3
37;100a- Porto Real;0;1;0;3;1;3;0;0;1;1;3;1
28;101a- Pinheiral;1;1;1;0;3;0;1;1;0;0;-;-
30;104a- São J- Rio Preto;0;0;0;0;0;0;0;0;2;0;-;-
26;105a- Petrópolis;6;0;0;4;0;4;3;6;6;2;9;2
26;106a- Itaipava;0;1;0;0;0;0;0;2;1;0;-;-
38;107a- Paraíba do Sul;1;0;2;0;0;0;0;0;0;0;-;-
38;108a- Três Rios;4;0;1;2;1;1;0;2;2;3;2;-
38;109a- Sapucaia;0;0;0;0;0;0;0;0;0;1;1;-
30;110a- Teresópolis;2;3;8;3;2;2;2;0;0;0;2;1
30;111a- Sumidouro;0;1;0;0;0;0;0;0;0;0;-;-
30;112a- Carmo;0;0;0;0;1;0;0;0;0;0;-;1
25;118a- Araruama;2;8;2;2;6;3;4;5;8;1;-;1
35;119a- Rio Bonito;0;1;2;7;2;1;3;1;0;0;1;-
35;120a- Silva Jardim;0;0;1;0;0;1;0;0;0;0;-;1
32;121a- Casimiro de abreu;0;0;3;2;2;1;1;0;1;2;1;3
32;122a- Conceição de Macabú;1;1;0;0;2;0;1;3;0;0;1;-
32;123a- Macaé;12;17;14;16;9;9;5;4;6;10;5;9
25;124a- Saquarema;2;1;1;1;2;3;2;2;4;1;2;5
25;125a- São Pedro da Aldeia;1;3;1;1;0;1;3;3;5;1;1;3
25;126a- Cabo Frio;6;4;4;4;3;6;6;7;4;12;3;2
25;127a- Búzios;0;1;1;1;1;2;0;2;1;0;3;1
32;128a- Rio das Ostras;2;2;3;1;3;2;6;4;7;5;6;7
25;129a- Iguaba;3;0;2;2;1;0;1;2;3;0;1;1
32;130a- Quissamã;0;0;2;0;0;0;1;4;0;0;-;-
25;132a- Arraial do Cabo;1;0;0;0;0;0;0;0;1;0;-;-
8;134a- Campos;5;1;14;6;9;8;13;8;12;12;12;6
36;135a- Itaocara;0;1;0;0;0;0;0;1;0;0;1;-
36;136a- Santo Antônio de Pádua;2;3;0;1;0;1;1;0;0;3;-;1
36;137a- Miracema;0;1;0;0;0;0;0;0;0;0;-;-
29;138a- Lajes de Muriaré;0;0;0;0;0;0;0;0;0;0;-;-
29;139a- Porciúncula;0;0;0;0;0;0;0;0;0;0;-;-
29;140a- Natividade;0;0;0;0;0;0;0;0;1;0;-;-
8;141a- São Fidelis;1;0;1;0;0;0;0;0;0;0;-;2
36;142a- Cambucí;0;0;0;0;0;0;0;0;0;0;-;-
29;143a- Itaperuna;0;1;0;0;1;0;7;0;0;2;-;4
29;144a- Bom Jesus do Itabapoana;0;1;0;0;1;0;0;0;0;0;-;-
8;145a- São João da Barra;6;0;5;1;2;1;2;0;3;2;-;1
8;146a- Guarus;4;4;6;1;6;7;3;1;4;2;3;6
8;147a- São Francisco de Itabapoana;0;1;1;0;1;1;1;0;0;1;-;1
29;148a- Italva;0;0;0;0;0;0;0;0;0;0;-;2
11;151a- nova Friburgo;2;1;2;3;4;2;0;0;2;0;2;-
11;152a- Duas Barras;1;1;0;0;0;0;0;0;0;0;-;1
11;153a- Cantagalo;0;1;2;2;0;0;1;0;1;0;-;-
11;154a- Cordeiro;0;0;0;0;0;0;1;0;0;0;-;-
36;155a- São Sebastião do Alto;0;0;0;0;0;0;0;1;0;0;1;-
11;156a- Santa maria Madalena;0;0;0;0;0;0;0;0;0;0;-;-
11;157a- Trajano de Morais;0;0;0;0;0;0;0;0;0;0;-;-
11;158a- Bom Jardim;0;0;0;0;0;0;1;0;0;1;2;1
35;159a- Cachoeira de Macacú;2;3;0;2;4;3;2;1;2;0;4;-
33;165a- Mangaratiba;0;2;1;2;0;0;0;0;0;0;-;1
33;166a- Angra dos Reis;9;12;15;3;9;2;16;11;10;2;9;5
33;167a- Paraty;2;0;0;0;1;0;1;2;5;2;-;1
33;168a- Rio Claro;1;0;0;0;0;1;0;0;0;0;1;-
