AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
3;044a- Inhaúma; 18; 17; 10; 16; 30; 30; 13; 17; 26; 17; 18; 18 
16;045a- Alemão; 4; 8; 3; 3; 4; 12; 8; 14; 2; 1; 2; 8 
24;048a- Seropédica; 21; 23; 29; 47; 46; 38; 62; 34; 37; 30; 37; 34 
24;050a- Itaguaí; 29; 9; 22; 18; 33; 28; 21; 29; 19; 32; 15; 20 
24;051a- Paracambí; 8; 12; 15; 10; 19; 7; 12; 10; 10; 3; 5; 5 
20;052a- nova Iguaçu; 62; 66; 60; 51; 39; 63; 51; 46; 40; 42; 43; 50 
20;053a- Mesquita; 27; 39; 43; 27; 33; 36; 48; 36; 54; 39; 56; 66 
39;054a- Belford Roxo; 77; 53; 79; 71; 65; 46; 82; 61; 73; 70; 67; 78 
24;055a- Queimados; 28; 21; 15; 22; 30; 12; 19; 29; 25; 20; 17; 19 
20;056a- Comendador Soares; 40; 46; 48; 65; 46; 49; 42; 50; 48; 19; 42; 52 
20;057a- Nilópolis; 20; 18; 31; 16; 21; 16; 20; 21; 25; 20; 19; 17 
20;058a- Posse; 14; 27; 47; 38; 32; 24; 18; 29; 26; 43; 39; 29 
15;059a- Duque de Caxias; 80; 49; 66; 73; 66; 60; 82; 77; 76; 76; 87; 104 
15;060a- Campos Elíseos; 27; 24; 21; 16; 22; 33; 31; 30; 34; 25; 33; 40 
15;061a- Xerém; 4; 3; 8; 9; 5; 7; 7; 16; 7; 12; 16; 9 
15;062a- Imbariê; 40; 56; 59; 52; 60; 63; 54; 43; 21; 20; 25; 34 
24;063a- Japerí; 21; 29; 17; 17; 12; 18; 17; 15; 17; 15; 19; 12 
21;064a- Vilar dos Teles; 86; 75; 99; 79; 90; 126; 94; 70; 72; 64; 68; 66 
34;065a- Magé; 27; 18; 16; 17; 18; 17; 22; 18; 18; 17; 15; 28 
34;066a- Piabetá; 22; 20; 26; 38; 34; 17; 26; 26; 14; 15; 16; 24 
34;067a- Guapimirim; 4; 4; 5; 10; 5; 10; 6; 8; 11; 13; 10; 11 
35;070a- Tanguá; 7; 3; 13; 3; 6; 4; 3; 1; 4; 5; 5; 3 
35;071a- Itaboraí; 42; 58; 62; 50; 64; 48; 68; 64; 67; 45; 67; 56 
7;072a- São Gonçalo; 33; 24; 44; 33; 32; 34; 41; 16; 16; 26; 30; 41 
7;073a- Neves; 75; 52; 90; 63; 54; 32; 86; 36; 56; 43; 56; 63 
7;074a- Alcantara; 58; 67; 94; 103; 76; 92; 84; 70; 46; 72; 77; 88 
7;075a- Rio do Ouro; 18; 31; 18; 11; 6; 13; 10; 6; 9; 11; 23; 16 
12;076a- Niterói - Centro; 32; 47; 43; 35; 47; 36; 33; 45; 38; 39; 30; 38 
12;077a- Icaraí; 20; 21; 25; 32; 20; 18; 13; 26; 21; 20; 15; 12 
12;078a- Fonseca; 34; 37; 43; 32; 33; 18; 28; 25; 19; 30; 30; 25 
12;079a- Jurujuba; 13; 6; 10; 14; 8; 12; 10; 16; 18; 14; 7; 7 
12;081a- Itaipú; 17; 24; 24; 17; 15; 15; 14; 15; 17; 22; 5; 18 
12;082a- maricá; 23; 14; 18; 26; 21; 29; 25; 26; 17; 29; 17; 26 
10;087a- Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
10;088a- Barra do Piraí; 34; 28; 31; 25; 21; 26; 32; 25; 24; 18; 34; 21 
37;089a- Resende; 35; 47; 35; 39; 35; 40; 47; 49; 30; 51; 29; 31 
28;090a- Barra Mansa; 44; 45; 63; 41; 46; 33; 40; 47; 43; 36; 59; 28 
10;091a- Valença; 17; 15; 26; 19; 20; 14; 13; 27; 16; 15; 18; 16 
10;092a- Rio das Flores; - ; 5; - ; 1; - ; 2; 2; - ; 2; - ; 1; 1 
28;093a- Volta Redonda; 55; 78; 72; 37; 67; 62; 94; 92; 69; 79; 67; 55 
10;094a- Piraí; 11; 10; 19; 12; 13; 15; 11; 26; 12; 11; 21; 12 
10;095a- Vassouras; 10; 5; 10; 4; 8; 5; 5; 12; 5; 8; 1; 2 
10;096a- Miguel Pereira; 11; 9; 23; 13; 12; 13; 8; 12; 8; 10; 4; 6 
10;097a- Mendes; 3; 5; 3; 1; - ; 3; 4; 4; 3; 4; 5; 4 
10;098a- Paulo de Frontin; 1; 2; 1; 4; 3; 4; 1; 1; 2; 3; 2; 5 
37;099a- Itatiaia; 13; 10; 19; 24; 12; 5; 12; 18; 10; 19; 17; 13 
37;100a- Porto Real; 11; 15; 9; 6; 10; 9; 6; 5; 10; 3; 8; 4 
28;101a- Pinheiral; 4; 4; 7; 4; 5; 5; 3; 10; 3; 9; 6; 4 
30;104a- São J- Rio Preto; 4; 1; 1; - ; - ; - ; 2; - ; 1; - ; 1; 1 
26;105a- Petrópolis; 52; 52; 52; 73; 53; 56; 70; 36; 57; 56; 67; 55 
26;106a- Itaipava; 7; 26; 18; 15; 15; 13; 12; 14; 16; 6; 9; 8 
38;107a- Paraíba do Sul; 12; 9; 10; 9; 8; 3; 7; 10; 22; 12; 16; 12 
38;108a- Três Rios; 25; 45; 43; 42; 46; 28; 37; 41; 38; 38; 34; 33 
38;109a- Sapucaia; 2; 4; 5; 4; 10; 4; 9; 4; 3; 2; 1; 2 
30;110a- Teresópolis; 42; 57; 69; 51; 60; 49; 47; 63; 34; 48; 59; 47 
30;111a- Sumidouro; 2; - ; 2; 1; - ; 1; 2; 3; 1; - ; -; 3 
30;112a- Carmo; 2; - ; 1; 1; - ; 3; 2; 1; 1; 2; -; 1 
25;118a- Araruama; 32; 27; 31; 28; 29; 22; 34; 32; 32; 18; 31; 34 
35;119a- Rio Bonito; 7; 11; 19; 13; 18; 18; 7; 15; 13; 14; 11; 20 
35;120a- Silva Jardim; 1; 2; 2; 2; 6; 4; - ; 2; - ; 6; -; 2 
32;121a- Casimiro de abreu; 6; 6; 15; 22; 13; 7; 10; 15; 4; 10; 7; 2 
32;122a- Conceição de Macabú; 8; 6; 3; 3; 8; 2; 2; 6; 1; 2; 6; 5 
32;123a- Macaé; 51; 53; 90; 71; 62; 41; 55; 60; 44; 52; 39; 46 
25;124a- Saquarema; 19; 16; 9; 16; 8; 24; 17; 16; 10; 3; 8; 24 
25;125a- São Pedro da Aldeia; 14; 16; 11; 17; 16; 21; 10; 6; 15; 9; 7; 10 
25;126a- Cabo Frio; 71; 90; 86; 75; 85; 85; 103; 64; 47; 50; 51; 61 
25;127a- Búzios; 9; 20; 11; 17; 15; 13; 7; 10; 14; 6; 13; 27 
32;128a- Rio das Ostras; 53; 57; 52; 28; 38; 62; 54; 34; 38; 59; 33; 41 
25;129a- Iguaba; 3; 7; 5; 3; 4; 2; 3; 9; 7; 5; 3; 6 
32;130a- Quissamã; 8; 16; 7; 1; 5; 2; 6; 9; 3; 7; 10; 13 
25;132a- Arraial do Cabo; 4; 5; 12; 9; 8; 10; 11; 10; 12; 2; 6; 10 
8;134a- Campos; 77; 105; 77; 88; 88; 98; 96; 77; 90; 114; 88; 97 
36;135a- Itaocara; 3; 3; 4; 5; 11; 2; 1; 5; 6; 4; 5; 4 
36;136a- Santo Antônio de Pádua; 13; 17; 13; 9; 18; 7; 5; 7; 18; 21; 12; 12 
36;137a- Miracema; 10; - ; 16; 14; 3; 3; 16; 5; 5; 8; 14; 11 
29;138a- Lajes de Muriaré; 1; - ; 1; 2; - ; - ; - ; 2; - ; - ; -; 4 
29;139a- Porciúncula; 2; 8; 6; 5; 4; 4; 5; 1; 2; 2; 3;
29;140a- Natividade; 4; 4; 3; 1; 2; 3; - ; 10; 1; 4; 4; 2 
8;141a- São Fidelis; 5; 2; 6; 5; 7; 4; 4; 6; 2; 3; 7; 5 
36;142a- Cambucí; 1; 3; 4; 1; 3; 8; 2; 7; 2; 4; 2; - 
29;143a- Itaperuna; 28; 36; 35; 27; 37; 28; 33; 28; 22; 22; 23; 35 
29;144a- Bom Jesus do Itabapoana; 6; 8; 8; 17; 11; 6; 14; 3; 10; 8; 11; 8 
8;145a- São João da Barra; 15; 14; 8; 5; 2; 13; 7; 8; 10; 6; 5; 7 
8;146a- Guarus; 50; 56; 63; 72; 84; 42; 45; 65; 59; 74; 52; 55 
8;147a- São Francisco de Itabapoana; 8; 8; 6; 4; 5; 3; 2; 5; 4; 7; 7; 2 
29;148a- Italva; 7; 2; 8; 3; 3; 1; 7; 12; 7; 6; 4; 11 
11;151a- nova Friburgo; 35; 31; 47; 37; 40; 44; 32; 49; 21; 47; 33; 69 
11;152a- Duas Barras; 1; - ; - ; 1; 1; 1; - ; 3; - ; 1; -; 1 
11;153a- Cantagalo; 4; 4; 9; 2; 2; 2; 8; 4; 8; 3; 1; 2 
11;154a- Cordeiro; 3; 3; 4; 3; 6; 5; 6; 3; 4; 3; 1; 4 
36;155a- São Sebastião do Alto; - ; 2; 1; - ; 2; 5; 1; - ; 3; 3; 4; 3 
11;156a- Santa maria Madalena; - ; 2; 3; 2; 3; 2; - ; 2; - ; 4; 1; 2 
11;157a- Trajano de Morais; 3; 2; - ; - ; 2; 1; - ; 2; - ; - ; -; - 
11;158a- Bom Jardim; 4; 1; 1; 1; 9; 3; 4; 1; 2; - ; 1; 4 
35;159a- Cachoeira de Macacú; 11; 4; 14; 13; 9; 8; 13; 12; 18; 20; 11; 3 
33;165a- Mangaratiba; 5; 19; 14; 16; 9; 20; 12; 6; 11; 1; 20; 15 
33;166a- Angra dos Reis; 44; 57; 43; 44; 46; 37; 47; 38; 30; 57; 21; 24 
33;167a- Paraty; 23; 10; 9; 10; 11; 10; 23; 9; 10; 8; 13; 10 
33;168a- Rio Claro; 2; 3; - ; 2; 1; 2; - ; 1; 1; 2; 1; 3 
