AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
9;030a. marechal Hermes; 2; - ; 3; - ; - ; - ; - ; - ; - ; - ; - ; -   
41;031a. Ricardo Albuquerque; - ; 2; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
18;032a. Taquara; 9; 20; 8; 7; 7; 8; 27; 26; 25; 27; 21; 19 
14;033a. Realengo; - ; - ; - ; - ; 4; 6; 1; 2; - ; - ; 2; 5 
14;034a. Bangu; 7; 9; 10; 7; 10; 26; 14; 15; 30; 34; 42; 22 
40;035a. Campo Grande; 1; 4; 1; 4; 4; 1; 2; 4; 4; 11; 7; 4 
27;036a. Santa Cruz; 4; 13; 3; 5; - ; 4; 5; 3; - ; 3; 11; 5 
17;037a. Ilha do Governador; - ; - ; 4; 1; 2; 11; 1; 1; 5; 19; 4; 2 
16;038a. Braz de Pina; - ; - ; 2; - ; - ; 1; 1; - ; - ; 1; 1; -   
41;039a. Pavuna; 30; 10; 10; 7; 20; 6; 16; 9; 10; 16; 15; 7 
9;040a. Honório Gurgel; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
18;041a. Tanque; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 2; -   
31;042a. Recreio; - ; 1; 2; 2; - ; - ; - ; - ; 1; - ; - ; -   
27;043a. Pedra de Guaratiba; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
3;044a. Inhaúma; - ; - ; - ; - ; - ; 1; 3; 1; - ; 2; - ; 1 
16;045a. Alemão; - ; - ; 1; - ; - ; - ; 2; 1; 1; - ; - ; -   
24;048a. Seropédica; 1; - ; 2; - ; 1; - ; - ; - ; - ; - ; - ; -   
24;050a. Itaguaí; 5; 10; 9; 16; 6; 7; 5; 15; 7; 10; 5; 6 
24;051a. Paracambí; 2; 3; 3; - ; 2; - ; - ; 2; 1; - ; - ; 1 
20;052a. nova Iguaçu; 3; 9; - ; 6; 8; 8; 6; 2; 4; - ; - ; 1 
20;053a. Mesquita; 7; 11; 2; 2; 9; 8; 6; 1; 8; 2; 1; 1 
39;054a. Belford Roxo; 13; 24; 16; 30; 41; 35; 28; 22; 32; 29; 24; 16 
24;055a. Queimados; 8; 10; 4; 1; 3; 1; 1; 4; 2; 1; - ; -   
20;056a. Comendador Soares; 17; 19; 29; 19; 18; 22; 22; 18; 20; 26; 27; 28 
20;057a. Nilópolis; 3; 5; 3; - ; 6; 2; 1; 1; - ; - ; - ; 1 
20;058a. Posse; 3; 10; 3; 15; 13; 11; 7; 8; 23; 31; 29; 7 
15;059a. Duque de Caxias; 18; 33; 20; 2; 1; - ; - ; 1; - ; - ; - ; -   
15;060a. Campos Elíseos; 17; 13; 12; 5; 8; 1; - ; - ; - ; - ; - ; -   
15;061a. Xerém; 1; - ; - ; 34; 24; 26; 43; 33; 60; 44; 34; 29 
15;062a. Imbariê; 37; 34; 36; 22; 13; 15; 23; 14; 14; 22; 20; 33 
24;063a. Japerí; 5; 3; 7; 2; 4; 1; 2; 1; 6; 2; 2; 1 
21;064a. Vilar dos Teles; 16; 8; 17; 4; 8; 6; 5; 12; 5; 10; 33; 28 
34;065a. Magé; 3; 2; 6; - ; - ; - ; 2; - ; 2; - ; 2; -   
34;066a. Piabetá; 4; 4; 1; - ; - ; 1; - ; - ; 1; 3; 1; 1 
34;067a. Guapimirim; 2; 3; 2; - ; - ; - ; - ; - ; - ; 1; - ; 1 
35;070a. Tanguá; - ; 1; - ; - ; 2; - ; - ; - ; 2; 1; - ; -   
35;071a. Itaboraí; 21; 11; 18; 17; 9; 17; 16; 12; 11; 21; 15; 20 
7;072a. São Gonçalo; - ; - ; - ; - ; - ; - ; - ; 2; 1; - ; - ; -   
7;073a. Neves; 24; 31; 42; 21; 32; 37; 24; 41; 61; 48; 32; 35 
7;074a. Alcantara; 31; 33; 28; 30; 31; 16; 33; 55; 36; 35; 27; 27 
7;075a. Rio do Ouro; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
12;076a. Niterói - Centro; - ; - ; 1; - ; - ; - ; 1; - ; - ; - ; - ; 1 
12;077a. Icaraí; 8; 17; 19; 20; 14; 14; 5; 25; 4; 25; 16; 15 
12;078a. Fonseca; 12; 8; 11; 11; 18; 17; 5; 10; 18; 4; 7; 8 
12;079a. Jurujuba; 2; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
12;081a. Itaipú; - ; 2; - ; 2; - ; - ; 1; - ; 2; - ; 3; -   
12;082a. maricá; 6; 3; 4; 2; - ; 4; 6; 8; 1; 2; 1; 2 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 2; 2; 1; 4; - ; - ; - ; 3; 7; 9; 8; 1 
37;089a. Resende; 3; 8; 13; 4; 14; 7; 13; 7; 20; 17; 7; 14 
28;090a. Barra Mansa; 1; 1; 1; 3; 5; 4; 2; 12; 2; 5; - ; 2 
10;091a. Valença; 1; - ; 1; - ; - ; 1; 1; 1; 1; 2; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 8; 7; 14; 9; 9; 4; 18; 6; 17; 8; 10; 8 
10;094a. Piraí; 1; 1; - ; - ; - ; - ; 2; - ; 1; 2; - ; -   
10;095a. Vassouras; - ; - ; - ; - ; - ; - ; - ; 2; 1; - ; 1; 1 
10;096a. Miguel Pereira; 2; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; 1 
10;097a. Mendes; - ; - ; 2; - ; 1; - ; 1; - ; 1; - ; - ; -   
10;098a. Paulo de Frontin; 1; - ; - ; - ; - ; - ; - ; 3; - ; 2; - ; -   
37;099a. Itatiaia; 2; 1; 2; 5; 2; - ; 3; 5; - ; - ; 2; 2 
37;100a. Porto Real; - ; 1; 3; - ; 1; 1; - ; 1; - ; - ; - ; 3 
28;101a. Pinheiral; - ; - ; - ; - ; - ; 1; 1; 1; - ; 2; - ; 2 
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; 7; 5; 6; 4; 3; 5; 6; 8; 7; 6; 11; 9 
26;106a. Itaipava; - ; 2; 1; 7; 2; 1; 2; 4; 2; - ; - ; 5 
38;107a. Paraíba do Sul; - ; 3; - ; - ; - ; - ; 1; 1; 1; - ; - ; -   
38;108a. Três Rios; 1; 3; - ; 2; 2; 1; 1; 4; 1; - ; - ; 1 
38;109a. Sapucaia; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;110a. Teresópolis; 2; 7; 1; 4; - ; 3; 5; 2; 2; 13; 11; 5 
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;112a. Carmo; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; 1; -   
25;118a. Araruama; 1; 1; 3; 7; 5; 4; 5; 9; 5; 5; 5; 9 
35;119a. Rio Bonito; 1; - ; 3; - ; - ; 2; - ; 1; - ; - ; 1; 2 
35;120a. Silva Jardim; 1; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
32;121a. Casimiro de abreu; 1; - ; - ; 3; - ; 7; 1; 3; 8; 2; 1; -   
32;122a. Conceição de Macabú; - ; - ; - ; 1; - ; - ; 1; - ; - ; 1; 1; -   
32;123a. Macaé; 10; 7; 7; 4; 9; 7; 9; 10; 7; 22; 12; 12 
25;124a. Saquarema; - ; 5; 1; 2; 1; - ; 2; - ; 5; 3; 2; 1 
25;125a. São Pedro da Aldeia; 2; 8; 2; 3; 13; 8; 7; 9; 11; 11; 3; 8 
25;126a. Cabo Frio; 24; 28; 29; 33; 39; 16; 26; 26; 26; 19; 25; 27 
25;127a. Búzios; 3; 5; 7; 4; 2; 2; 2; - ; - ; 2; 1; 4 
32;128a. Rio das Ostras; 7; 5; 9; 8; 11; 6; 7; 5; 13; 13; 14; 12 
25;129a. Iguaba; - ; - ; - ; - ; - ; - ; 1; - ; 1; - ; - ; -   
32;130a. Quissamã; - ; - ; - ; 1; 1; - ; 1; 1; - ; - ; - ; -   
25;132a. Arraial do Cabo; 1; 2; 3; 1; 2; - ; 1; 5; 1; - ; 1; 2 
8;134a. Campos; 19; 19; 25; 21; 21; 12; 16; 22; 21; 22; 26; 22 
36;135a. Itaocara; - ; - ; - ; - ; - ; - ; - ; 3; 2; - ; 2; 2 
36;136a. Santo Antônio de Pádua; 1; 4; 2; 5; 1; 5; - ; - ; 1; 5; 5; 1 
36;137a. Miracema; - ; 1; 1; - ; - ; 4; 1; 2; 1; 5; 1; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; 1; -   
8;141a. São Fidelis; - ; - ; - ; - ; - ; 1; - ; - ; 1; - ; - ; -   
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; 2; - ; 2; 2; 8; 4; 1; 3; 6; 7; 5; 2 
29;144a. Bom Jesus do Itabapoana; 1; 2; - ; 3; 1; 2; 4; 1; - ; - ; 1; 5 
8;145a. São João da Barra; 1; 6; 2; 2; 5; - ; - ; 3; 2; 3; 6; -   
8;146a. Guarus; 19; 14; 19; 24; 24; 24; 21; 30; 25; 26; 18; 30 
8;147a. São Francisco de Itabapoana; - ; - ; - ; - ; - ; - ; 2; - ; - ; - ; - ; -   
29;148a. Italva; - ; - ; 1; - ; - ; - ; - ; - ; - ; 1; - ; -   
11;151a. nova Friburgo; 11; 16; 6; 5; 7; 4; 7; 6; 21; 12; 15; 12 
11;152a. Duas Barras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
11;154a. Cordeiro; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; 1; -   
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; 2; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
35;159a. Cachoeira de Macacú; - ; 1; - ; 2; 1; 2; 4; - ; - ; - ; - ; 4 
33;165a. Mangaratiba; 2; - ; 1; - ; - ; 2; 1; - ; 1; 2; 2; 2 
33;166a. Angra dos Reis; 2; 5; 7; 4; 8; 3; 8; 1; 7; - ; - ; 1 
33;167a. Paraty; 2; 2; 2; 1; 4; 4; 1; 1; - ; 7; 1; -   
33;168a. Rio Claro; - ; - ; 2; - ; - ; - ; - ; - ; - ; - ; - ; 2 
