AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
10;097a- Mendes;-;1;-;-;-;1;1;-;-;-;-;-
10;098a- Paulo de Frontin;-;-;-;-;-;-;-;-;-;-;-;-
37;099a- Itatiaia;9;1;2;9;1;2;-;2;1;2;2;5
37;100a- Porto Real;1;1;-;3;1;-;-;-;1;3;2;-
28;101a- Pinheiral;-;-;1;-;-;-;-;-;3;3;-;1
30;104a- São J- Rio Preto;-;-;-;-;-;-;-;-;-;-;-;-
26;105a- Petrópolis;3;5;2;3;2;2;1;1;4;6;1;2
26;106a- Itaipava;1;-;-;1;-;1;-;3;-;-;-;-
38;107a- Paraíba do Sul;-;-;1;1;-;-;-;2;2;1;-;-
38;108a- Três Rios;-;2;-;5;1;-;-;-;1;2;4;2
38;109a- Sapucaia;-;-;-;-;-;-;-;-;-;-;-;1
30;110a- Teresópolis;4;4;9;5;2;2;3;2;3;5;1;1
30;111a- Sumidouro;1;-;-;-;-;-;-;-;1;-;1;1
30;112a- Carmo;-;-;-;-;-;-;1;-;-;-;-;-
25;118a- Araruama;8;4;7;5;3;2;4;-;1;6;4;12
35;119a- Rio Bonito;-;-;1;-;-;-;1;-;1;1;-;3
35;120a- Silva Jardim;1;-;-;2;1;2;-;-;-;-;-;-
32;121a- Casimiro de abreu;4;1;1;-;1;2;2;2;1;-;-;-
32;122a- Conceição de Macabú;-;-;2;-;5;-;1;2;2;2;-;2
32;123a- Macaé;17;11;8;10;3;3;4;9;3;6;17;15
25;124a- Saquarema;4;1;3;4;1;1;1;6;4;-;4;2
25;125a- São Pedro da Aldeia;2;-;2;-;2;-;2;4;4;-;2;-
25;126a- Cabo Frio;17;5;11;13;16;10;8;13;4;15;27;6
25;127a- Búzios;2;3;1;4;1;1;2;5;3;2;1;1
32;128a- Rio das Ostras;7;11;5;15;7;7;7;7;5;2;4;4
25;129a- Iguaba;-;2;-;1;-;-;1;-;-;-;-;3
32;130a- Quissamã;-;3;-;2;5;-;-;-;-;2;2;-
25;132a- Arraial do Cabo;2;1;3;2;4;-;1;1;-;2;-;2
8;134a- Campos;9;16;11;11;16;13;6;13;16;17;16;14
36;135a- Itaocara;2;-;-;3;1;2;-;-;-;-;-;-
36;136a- Santo Antonio de Pádua;-;-;3;1;3;-;-;3;3;1;2;1
36;137a- Miracema;1;1;1;-;1;7;-;-;-;1;4;-
29;138a- Lajes de Muriaré;-;-;-;-;-;-;-;-;-;-;-;-
29;139a- Porciúncula;-;-;-;-;-;-;-;-;-;-;2;-
29;140a- Natividade;-;-;-;-;1;-;-;-;-;-;-;-
8;141a- São Fidelis;-;2;-;-;-;-;-;1;2;-;-;-
36;142a- Cambucí;-;-;-;1;-;-;-;1;1;-;-;-
29;143a- Itaperuna;2;-;1;1;6;6;1;1;2;1;1;2
29;144a- Bom Jesus Itabapoana;-;-;1;5;-;-;2;-;1;-;-;-
8;145a- São João da Barra;-;3;4;3;-;1;-;1;-;-;-;3
8;146a- Guarus;15;21;37;26;14;11;18;9;8;24;8;18
8;147a- São Francisco de Itabapoana;2;1;1;3;-;1;-;-;3;1;1;1
29;148a- Italva;-;-;-;-;-;-;3;1;6;-;-;-
11;151a- nova Friburgo;-;3;2;3;2;-;2;2;1;4;3;9
11;152a- Duas Barras;-;-;-;-;-;-;-;-;-;-;-;-
11;153a- Cantagalo;-;-;-;-;-;1;-;1;-;1;-;-
11;154a- Cordeiro;-;-;-;-;1;-;-;1;-;1;1;-
36;155a- São Sebastião do Alto;-;-;2;-;-;-;-;-;-;-;1;-
11;156a- Santa maria Madalena;-;-;-;3;-;-;-;-;-;-;-;-
11;157a- Trajano de Morais;-;-;-;-;-;-;-;-;-;-;-;-
11;158a- Bom Jardim;-;-;-;-;-;-;2;1;-;-;-;-
35;159a- Cachoeira de Macacú;1;-;1;3;2;1;1;-;-;2;-;1
33;165a- Mangaratiba;-;-;1;4;1;-;-;1;5;5;1;4
33;166a- Angra dos Reis;13;32;8;8;10;5;11;24;5;11;18;7
33;167a- Paraty;2;-;1;2;-;4;6;8;5;11;5;3
33;168a- Rio Claro;-;-;-;-;-;-;-;-;1;-;-;1
