AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
25;129a. Iguaba; 8; 11; 10; 7; 8; 11; 3; 14; 19; 8; 9; 9 
32;130a. Quissamã; 14; 7; 20; 9; 18; 12; 14; 9; 9; 10; 16; 14 
25;132a. Arraial do Cabo; 28; 23; 29; 29; 16; 13; 21; 24; 17; 21; 26; 28 
8;134a. Campos; 83; 66; 94; 80; 74; 72; 86; 68; 81; 81; 88; 57 
36;135a. Itaocara; 14; 9; 10; 9; 8; 15; 11; 11; 9; 8; 16; 13 
36;136a. Santo Antônio de Pádua; 19; 14; 22; 36; 16; 10; 21; 15; 21; 28; 30; 26 
36;137a. Miracema; 9; 7; 25; 15; 6; 13; 25; 17; 15; 10; 9; 10 
29;138a. Lajes de Muriaré; 4; 7; 8; 5; 3; 5; 4; 2; 1; 4; 3; 5 
29;139a. Porciúncula; 15; 9; 8; 10; 12; 11; 7; 8; 17; 9; 24; 9 
29;140a. Natividade; 5; 13; 16; 7; 8; 10; 8; 7; 14; 13; 13; 13 
8;141a. São Fidelis; 15; 12; 14; 18; 11; 14; 19; 7; 6; 7; 6; 9 
36;142a. Cambucí; 6; 9; 5; 4; 8; 3; 8; 7; 1; 5; 7; 9 
29;143a. Itaperuna; 42; 25; 47; 21; 25; 32; 40; 40; 60; 35; 45; 49 
29;144a. Bom Jesus do Itabapoana; 21; 10; 18; 17; 13; 16; 23; 22; 19; 39; 41; 33 
8;145a. São João da Barra; 25; 14; 19; 15; 18; 15; 24; 21; 10; 28; 21; 16 
8;146a. Guarus; 36; 51; 26; 28; 28; 34; 39; 40; 41; 40; 52; 39 
8;147a. São Francisco de Itabapoana; 19; 8; 23; 10; 14; 13; 8; 11; 8; 16; 7; 9 
29;148a. Italva; 8; 11; 17; 11; 18; 13; 5; 17; 4; 5; 14; 11 
11;151a. nova Friburgo; 93; 87; 81; 99; 88; 90; 83; 82; 93; 83; 104; 102 
11;152a. Duas Barras; 7; 14; 7; 6; 14; 5; 2; 7; 3; 8; 7; 4 
11;153a. Cantagalo; 13; 6; 9; 10; 8; 12; 12; 8; 16; 4; 9; 10 
11;154a. Cordeiro; 9; 21; 11; 13; 5; 7; 10; 5; 10; 11; 20; 9 
36;155a. São Sebastião do Alto; 2; 3; - ; - ; 2; 2; 2; 1; 2; 3; 4; 7 
11;156a. Santa maria Madalena; 2; 7; 5; 1; 5; 5; 6; 1; 6; 5; 2; 6 
11;157a. Trajano de Morais; 1; 1; 3; 4; 5; 2; 1; 3; 2; - ; 2; 2 
11;158a. Bom Jardim; 8; 9; 7; 13; 7; 13; 7; 8; 13; 13; 12; 9 
35;159a. Cachoeira de Macacú; 37; 31; 25; 29; 27; 20; 11; 17; 24; 25; 22; 28 
33;165a. Mangaratiba; 24; 24; 24; 30; 14; 17; 21; 28; 16; 15; 27; 20 
33;166a. Angra dos Reis; 90; 91; 93; 57; 63; 43; 61; 91; 77; 78; 58; 61 
33;167a. Paraty; 14; 21; 22; 12; 13; 8; 12; 11; 13; 9; 20; 21 
33;168a. Rio Claro; 8; 8; 10; 9; 5; 3; 3; 2; 3; 6; 7; 4 
