AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
24;048a. Seropédica;24;15;12;.;.;.;.;.;.;.;.;.
24;050a. Itaguaí;45;26;33;.;.;.;.;.;.;.;.;.
24;051a. Paracambí;1;0;3;.;.;.;.;.;.;.;.;.
20;052a. nova Iguaçu;57;34;44;.;.;.;.;.;.;.;.;.
20;053a. Mesquita;59;48;33;.;.;.;.;.;.;.;.;.
39;054a. Belford Roxo;114;108;89;.;.;.;.;.;.;.;.;.
24;055a. Queimados;16;14;11;.;.;.;.;.;.;.;.;.
20;056a. Comendador Soares;45;23;28;.;.;.;.;.;.;.;.;.
20;057a. Nilópolis;31;32;27;.;.;.;.;.;.;.;.;.
20;058a. Posse;29;11;14;.;.;.;.;.;.;.;.;.
15;059a. Duque de Caxias;229;170;172;.;.;.;.;.;.;.;.;.
15;060a. Campos Elíseos;35;18;26;.;.;.;.;.;.;.;.;.
15;061a. Xerém;6;10;5;.;.;.;.;.;.;.;.;.
15;062a. Imbariê;39;31;27;.;.;.;.;.;.;.;.;.
24;063a. Japerí;34;16;22;.;.;.;.;.;.;.;.;.
21;064a. Vilar dos Teles;147;99;128;.;.;.;.;.;.;.;.;.
34;065a. Magé;16;12;11;.;.;.;.;.;.;.;.;.
34;066a. Piabetá;7;2;7;.;.;.;.;.;.;.;.;.
34;067a. Guapimirim;5;2;3;.;.;.;.;.;.;.;.;.
35;070a. Tanguá;2;4;2;.;.;.;.;.;.;.;.;.
35;071a. Itaboraí;42;39;67;.;.;.;.;.;.;.;.;.
7;072a. São Gonçalo;100;82;106;.;.;.;.;.;.;.;.;.
7;073a. Neves;52;50;65;.;.;.;.;.;.;.;.;.
7;074a. Alcantara;64;63;72;.;.;.;.;.;.;.;.;.
7;075a. Rio do Ouro;50;37;50;.;.;.;.;.;.;.;.;.
12;076a. Niterói - Centro;32;12;29;.;.;.;.;.;.;.;.;.
12;077a. Icaraí;12;10;21;.;.;.;.;.;.;.;.;.
12;078a. Fonseca;34;20;41;.;.;.;.;.;.;.;.;.
12;079a. Jurujuba;6;9;26;.;.;.;.;.;.;.;.;.
12;081a. Itaipú;13;5;10;.;.;.;.;.;.;.;.;.
12;082a. maricá;11;13;17;.;.;.;.;.;.;.;.;.
10;087a. Paty do Alferes;0;0;0;.;.;.;.;.;.;.;.;.
10;088a. Barra do Piraí;2;1;2;.;.;.;.;.;.;.;.;.
37;089a. Resende;6;0;4;.;.;.;.;.;.;.;.;.
28;090a. Barra Mansa;17;5;17;.;.;.;.;.;.;.;.;.
10;091a. Valença;3;0;0;.;.;.;.;.;.;.;.;.
10;092a. Rio das Flores;0;0;0;.;.;.;.;.;.;.;.;.
28;093a. Volta Redonda;15;6;11;.;.;.;.;.;.;.;.;.
10;094a. Piraí;0;3;0;.;.;.;.;.;.;.;.;.
10;095a. Vassouras;0;0;1;.;.;.;.;.;.;.;.;.
10;096a. Miguel Pereira;3;6;1;.;.;.;.;.;.;.;.;.
10;097a. Mendes;1;0;0;.;.;.;.;.;.;.;.;.
10;098a. Paulo de Frontin;1;2;0;.;.;.;.;.;.;.;.;.
37;099a. Itatiaia;0;1;3;.;.;.;.;.;.;.;.;.
37;100a. Porto Real;1;1;3;.;.;.;.;.;.;.;.;.
28;101a. Pinheiral;1;0;1;.;.;.;.;.;.;.;.;.
30;104a. São J. Rio Preto;0;1;1;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;3;5;9;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;4;2;1;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;1;1;3;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;4;1;3;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;0;1;2;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;2;4;2;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;1;0;1;.;.;.;.;.;.;.;.;.
30;112a. Carmo;0;1;0;.;.;.;.;.;.;.;.;.
25;118a. Araruama;9;7;15;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;5;6;8;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;0;5;1;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;1;3;3;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;2;1;0;.;.;.;.;.;.;.;.;.
32;123a. Macaé;13;11;15;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;6;3;8;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;4;4;4;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;11;8;13;.;.;.;.;.;.;.;.;.
25;127a. Búzios;7;4;6;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;9;7;8;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;1;0;3;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;0;3;3;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;1;1;2;.;.;.;.;.;.;.;.;.
8;134a. Campos;10;8;19;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;0;0;1;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;3;2;2;.;.;.;.;.;.;.;.;.
36;137a. Miracema;0;0;0;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;0;1;0;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;0;0;.;.;.;.;.;.;.;.;.
29;140a. Natividade;0;0;0;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;0;1;0;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;0;0;1;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;3;3;2;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;1;0;0;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;2;4;2;.;.;.;.;.;.;.;.;.
8;146a. Guarus;16;11;29;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;5;2;5;.;.;.;.;.;.;.;.;.
29;148a. Italva;1;1;0;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;5;0;2;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;0;0;0;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;0;1;0;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;0;0;0;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;1;0;1;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;0;0;1;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;0;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;0;0;1;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;5;1;1;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;9;1;3;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;17;7;13;.;.;.;.;.;.;.;.;.
33;167a. Paraty;0;2;1;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;0;0;3;.;.;.;.;.;.;.;.;.
