AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
8;145a- São João da Barra; 12; 9; 1; 5; 5; 6; 4; 9; 4; 4; 3; 7 
8;146a- Guarus; 28; 41; 33; 35; 44; 18; 33; 33; 40; 32; 42; 39 
8;147a- São Francisco de Itabapoana; 11; 8; 2; 4; 3; 2; 3; 5; 5; 2; 8; 7 
29;148a- Italva; 10; 11; 13; 5; 3; 7; 13; 13; 7; 12; 6; 9 
11;151a- nova Friburgo; 30; 33; 43; 46; 26; 45; 35; 42; 33; 43; 42; 61 
11;152a- Duas Barras; 1; 1; - ; - ; - ; - ; 1; 1; - ; 1; 1; - 
11;153a- Cantagalo; 13; 6; 10; 5; 6; 9; 6; 7; 9; 4; 3; 4 
11;154a- Cordeiro; 9; 2; 13; 7; 8; 5; 11; 9; 2; 9; 13; 7 
36;155a- São Sebastião do Alto; - ; - ; 1; - ; - ; - ; - ; - ; 1; - ; 2; 2 
11;156a- Santa maria Madalena; - ; 1; - ; 1; 2; 1; - ; - ; - ; - ; -; 1 
11;157a- Trajano de Morais; - ; - ; - ; - ; 1; - ; - ; 1; - ; 1; -; - 
11;158a- Bom Jardim; 5; 5; 1; - ; 1; 1; 3; 1; 3; 1; 1; 5 
35;159a- Cachoeira de Macacú; 11; 9; 11; 10; 7; 13; 12; 9; 14; 15; 10; 4 
33;165a- Mangaratiba; 4; 8; 6; 2; 8; 5; 5; 8; 6; 2; 13; 10 
33;166a- Angra dos Reis; 40; 27; 50; 43; 33; 25; 29; 26; 30; 15; 15; 21 
33;167a- Paraty; 14; 5; 9; 7; 14; 13; 13; 4; 5; 9; 11; 12 
33;168a- Rio Claro; - ; - ; 3; 3; 3; 6; 5; 2; 2; 3; 1; 2 
