AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
18;032a. Taquara;9;6;7;.;.;.;.;.;.;.;.;.
14;033a. Realengo;11;3;10;.;.;.;.;.;.;.;.;.
14;034a. Bangu;42;33;38;.;.;.;.;.;.;.;.;.
40;035a. Campo Grande;1;1;7;.;.;.;.;.;.;.;.;.
27;036a. Santa Cruz;9;5;7;.;.;.;.;.;.;.;.;.
17;037a. Ilha do Governador;11;3;5;.;.;.;.;.;.;.;.;.
16;038a. Braz de Pina;21;17;8;.;.;.;.;.;.;.;.;.
41;039a. Pavuna;26;15;16;.;.;.;.;.;.;.;.;.
9;040a. Honório Gurgel;2;3;2;.;.;.;.;.;.;.;.;.
18;041a. Tanque;3;1;3;.;.;.;.;.;.;.;.;.
31;042a. Recreio;3;3;4;.;.;.;.;.;.;.;.;.
27;043a. Pedra de Guaratiba;0;0;0;.;.;.;.;.;.;.;.;.
3;044a. Inhaúma;6;4;8;.;.;.;.;.;.;.;.;.
16;045a. Alemão;1;1;3;.;.;.;.;.;.;.;.;.
24;048a. Seropédica;6;2;4;.;.;.;.;.;.;.;.;.
24;050a. Itaguaí;17;11;13;.;.;.;.;.;.;.;.;.
24;051a. Paracambí;7;7;6;.;.;.;.;.;.;.;.;.
20;052a. nova Iguaçu;4;9;12;.;.;.;.;.;.;.;.;.
20;053a. Mesquita;22;13;20;.;.;.;.;.;.;.;.;.
39;054a. Belford Roxo;45;23;25;.;.;.;.;.;.;.;.;.
24;055a. Queimados;7;6;8;.;.;.;.;.;.;.;.;.
20;056a. Comendador Soares;60;29;33;.;.;.;.;.;.;.;.;.
20;057a. Nilópolis;5;5;9;.;.;.;.;.;.;.;.;.
20;058a. Posse;7;1;8;.;.;.;.;.;.;.;.;.
15;059a. Duque de Caxias;38;25;17;.;.;.;.;.;.;.;.;.
15;060a. Campos Elíseos;15;6;11;.;.;.;.;.;.;.;.;.
15;061a. Xerém;2;0;1;.;.;.;.;.;.;.;.;.
15;062a. Imbariê;30;8;21;.;.;.;.;.;.;.;.;.
24;063a. Japerí;13;11;9;.;.;.;.;.;.;.;.;.
21;064a. Vilar dos Teles;37;21;39;.;.;.;.;.;.;.;.;.
34;065a. Magé;19;7;14;.;.;.;.;.;.;.;.;.
34;066a. Piabetá;11;7;7;.;.;.;.;.;.;.;.;.
34;067a. Guapimirim;9;8;3;.;.;.;.;.;.;.;.;.
35;070a. Tanguá;3;9;5;.;.;.;.;.;.;.;.;.
35;071a. Itaboraí;46;20;30;.;.;.;.;.;.;.;.;.
7;072a. São Gonçalo;13;10;13;.;.;.;.;.;.;.;.;.
7;073a. Neves;29;12;17;.;.;.;.;.;.;.;.;.
7;074a. Alcantara;48;27;45;.;.;.;.;.;.;.;.;.
7;075a. Rio do Ouro;28;5;10;.;.;.;.;.;.;.;.;.
12;076a. Niterói - Centro;18;10;10;.;.;.;.;.;.;.;.;.
12;077a. Icaraí;18;7;10;.;.;.;.;.;.;.;.;.
12;078a. Fonseca;13;12;17;.;.;.;.;.;.;.;.;.
12;079a. Jurujuba;18;4;5;.;.;.;.;.;.;.;.;.
12;081a. Itaipú;9;7;7;.;.;.;.;.;.;.;.;.
12;082a. maricá;9;9;7;.;.;.;.;.;.;.;.;.
10;087a. Paty do Alferes;0;0;0;.;.;.;.;.;.;.;.;.
10;088a. Barra do Piraí;30;19;23;.;.;.;.;.;.;.;.;.
37;089a. Resende;28;29;26;.;.;.;.;.;.;.;.;.
28;090a. Barra Mansa;28;13;27;.;.;.;.;.;.;.;.;.
10;091a. Valença;9;11;14;.;.;.;.;.;.;.;.;.
10;092a. Rio das Flores;0;0;3;.;.;.;.;.;.;.;.;.
28;093a. Volta Redonda;49;32;45;.;.;.;.;.;.;.;.;.
10;094a. Piraí;14;6;8;.;.;.;.;.;.;.;.;.
10;095a. Vassouras;1;2;8;.;.;.;.;.;.;.;.;.
10;096a. Miguel Pereira;19;5;9;.;.;.;.;.;.;.;.;.
10;097a. Mendes;4;5;3;.;.;.;.;.;.;.;.;.
10;098a. Paulo de Frontin;3;3;8;.;.;.;.;.;.;.;.;.
37;099a. Itatiaia;5;12;10;.;.;.;.;.;.;.;.;.
37;100a. Porto Real;10;0;5;.;.;.;.;.;.;.;.;.
28;101a. Pinheiral;1;2;4;.;.;.;.;.;.;.;.;.
30;104a. São J. Rio Preto;1;1;6;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;51;58;58;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;7;11;4;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;17;12;23;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;31;12;28;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;6;4;10;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;38;14;49;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;0;5;.;.;.;.;.;.;.;.;.
30;112a. Carmo;2;4;0;.;.;.;.;.;.;.;.;.
25;118a. Araruama;26;17;22;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;17;12;13;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;0;4;6;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;19;7;5;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;5;2;3;.;.;.;.;.;.;.;.;.
32;123a. Macaé;34;25;40;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;14;11;12;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;45;16;33;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;57;26;48;.;.;.;.;.;.;.;.;.
25;127a. Búzios;12;9;10;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;20;19;21;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;3;3;4;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;6;1;4;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;17;6;6;.;.;.;.;.;.;.;.;.
8;134a. Campos;57;24;35;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;4;4;0;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;19;17;4;.;.;.;.;.;.;.;.;.
36;137a. Miracema;29;22;15;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;1;2;1;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;1;5;2;.;.;.;.;.;.;.;.;.
29;140a. Natividade;1;3;3;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;3;0;5;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;2;1;3;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;37;40;33;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;5;15;12;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;8;6;4;.;.;.;.;.;.;.;.;.
8;146a. Guarus;38;22;26;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;6;2;5;.;.;.;.;.;.;.;.;.
29;148a. Italva;13;5;6;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;49;48;62;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;0;3;4;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;8;3;9;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;6;6;3;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;0;0;1;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;0;0;0;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;0;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;5;3;6;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;7;5;11;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;1;1;7;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;24;21;22;.;.;.;.;.;.;.;.;.
33;167a. Paraty;6;9;12;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;0;3;6;.;.;.;.;.;.;.;.;.
