AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
12;078a. Fonseca;48;68;80;.;.;.;.;.;.;.;.;.
12;079a. Jurujuba;14;18;14;.;.;.;.;.;.;.;.;.
12;081a. Itaipú;24;22;19;.;.;.;.;.;.;.;.;.
12;082a. maricá;21;25;20;.;.;.;.;.;.;.;.;.
10;087a. Paty do Alferes;0;0;0;.;.;.;.;.;.;.;.;.
10;088a. Barra do Piraí;0;1;1;.;.;.;.;.;.;.;.;.
37;089a. Resende;1;0;3;.;.;.;.;.;.;.;.;.
28;090a. Barra Mansa;5;2;10;.;.;.;.;.;.;.;.;.
10;091a. Valença;1;0;0;.;.;.;.;.;.;.;.;.
10;092a. Rio das Flores;0;0;0;.;.;.;.;.;.;.;.;.
28;093a. Volta Redonda;6;2;9;.;.;.;.;.;.;.;.;.
10;094a. Piraí;2;2;3;.;.;.;.;.;.;.;.;.
10;095a. Vassouras;0;1;1;.;.;.;.;.;.;.;.;.
10;096a. Miguel Pereira;1;0;2;.;.;.;.;.;.;.;.;.
10;097a. Mendes;1;0;1;.;.;.;.;.;.;.;.;.
10;098a. Paulo de Frontin;0;0;0;.;.;.;.;.;.;.;.;.
37;099a. Itatiaia;1;0;0;.;.;.;.;.;.;.;.;.
37;100a. Porto Real;0;1;1;.;.;.;.;.;.;.;.;.
28;101a. Pinheiral;0;0;0;.;.;.;.;.;.;.;.;.
30;104a. São J. Rio Preto;0;0;0;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;1;0;2;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;3;0;3;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;0;0;1;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;0;0;0;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;2;1;0;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;2;1;2;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;0;0;.;.;.;.;.;.;.;.;.
30;112a. Carmo;0;0;1;.;.;.;.;.;.;.;.;.
25;118a. Araruama;9;9;11;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;4;5;5;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;1;2;3;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;2;4;3;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;1;0;2;.;.;.;.;.;.;.;.;.
32;123a. Macaé;22;17;18;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;4;6;13;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;1;2;6;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;17;10;14;.;.;.;.;.;.;.;.;.
25;127a. Búzios;3;4;1;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;19;13;21;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;2;0;4;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;5;4;0;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;0;0;0;.;.;.;.;.;.;.;.;.
8;134a. Campos;12;14;10;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;0;0;0;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;0;1;0;.;.;.;.;.;.;.;.;.
36;137a. Miracema;1;0;1;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;0;0;0;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;0;0;.;.;.;.;.;.;.;.;.
29;140a. Natividade;0;0;0;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;0;0;0;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;0;1;0;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;0;0;1;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;0;0;0;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;3;0;3;.;.;.;.;.;.;.;.;.
8;146a. Guarus;10;6;11;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;1;1;3;.;.;.;.;.;.;.;.;.
29;148a. Italva;0;0;0;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;0;0;0;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;1;0;0;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;0;2;1;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;2;0;0;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;1;0;0;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;1;0;0;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;0;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;0;0;0;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;1;1;0;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;11;7;14;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;14;10;18;.;.;.;.;.;.;.;.;.
33;167a. Paraty;0;0;1;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;1;0;1;.;.;.;.;.;.;.;.;.
