AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
10;098a. Paulo de Frontin; 4; 5; 6; 4; 5; 9; 6; 6; 2; 3; 4; 3 
37;099a. Itatiaia; 31; 21; 31; 26; 31; 27; 27; 27; 42; 29; 17; 26 
37;100a. Porto Real; 16; 10; 11; 19; 10; 23; 14; 25; 25; 23; 24; 15 
28;101a. Pinheiral; 10; 22; 12; 15; 15; 12; 17; 12; 12; 9; 10; 9 
30;104a. São J. Rio Preto; 7; 4; 4; 3; 2; 6; 11; 4; 11; 5; 2; 4 
26;105a. Petrópolis; 119; 114; 135; 139; 162; 153; 179; 138; 137; 138; 140; 142 
26;106a. Itaipava; 42; 28; 39; 35; 66; 38; 39; 37; 28; 37; 34; 31 
38;107a. Paraíba do Sul; 9; 20; 19; 15; 18; 22; 16; 26; 15; 22; 19; 21 
38;108a. Três Rios; 74; 65; 66; 62; 54; 55; 68; 53; 49; 51; 51; 58 
38;109a. Sapucaia; 7; 2; 7; 9; 2; 8; 5; 6; 11; 7; 3; 6 
30;110a. Teresópolis; 109; 103; 98; 84; 99; 114; 118; 91; 96; 111; 117; 130 
30;111a. Sumidouro; 1; 3; 3; 4; 4; 3; 5; 4; 3; 3; 3; 6 
30;112a. Carmo; 7; 7; 6; 5; 5; 2; 7; 3; 10; 8; 7; 5 
25;118a. Araruama; 129; 137; 104; 92; 100; 133; 110; 93; 119; 87; 86; 98 
35;119a. Rio Bonito; 24; 25; 51; 36; 43; 40; 32; 33; 45; 32; 25; 35 
35;120a. Silva Jardim; 12; 8; 14; 5; 8; 8; 7; 13; 4; 10; 6; 10 
32;121a. Casimiro de abreu; 38; 44; 24; 25; 11; 18; 14; 19; 22; 16; 19; 23 
32;122a. Conceição de Macabú; 5; 4; 9; 6; 16; 4; 3; 5; 8; 4; 7; 6 
32;123a. Macaé; 190; 190; 200; 191; 215; 182; 174; 180; 161; 197; 174; 202 
25;124a. Saquarema; 98; 107; 62; 63; 72; 75; 55; 74; 79; 57; 61; 75 
25;125a. São Pedro da Aldeia; 58; 52; 63; 53; 40; 40; 42; 41; 55; 36; 56; 50 
25;126a. Cabo Frio; 340; 328; 196; 140; 165; 170; 160; 152; 150; 168; 155; 166 
25;127a. Búzios; 137; 117; 67; 46; 38; 54; 36; 52; 61; 60; 42; 60 
32;128a. Rio das Ostras; 218; 172; 151; 155; 105; 112; 127; 126; 154; 161; 136; 181 
25;129a. Iguaba; 28; 34; 18; 27; 10; 25; 38; 27; 17; 19; 19; 17 
32;130a. Quissamã; 20; 12; 10; 15; 19; 18; 8; 12; 14; 16; 26; 11 
25;132a. Arraial do Cabo; 56; 38; 18; 30; 29; 14; 19; 23; 29; 34; 34; 36 
8;134a. Campos; 230; 231; 277; 275; 254; 267; 280; 252; 216; 211; 216; 256 
36;135a. Itaocara; 12; 6; 11; 7; 5; 18; 9; 15; 11; 15; 13; 12 
36;136a. Santo Antônio de Pádua; 21; 18; 33; 25; 34; 29; 41; 75; 20; 41; 36; 40 
36;137a. Miracema; 7; 15; 5; 5; 26; 8; 11; 10; 8; 17; 10; 6 
29;138a. Lajes de Muriaré; 6; 4; 5; 2; 1; 4; 3; 1; 2; 4; 5; 4 
29;139a. Porciúncula; 12; 13; 17; 9; 13; 13; 20; 16; 14; 10; 21; 30 
29;140a. Natividade; 10; 11; 13; 11; 7; 19; 22; 18; 12; 17; 8; 7 
8;141a. São Fidelis; 18; 8; 17; 22; 26; 13; 16; 14; 15; 16; 13; 6 
36;142a. Cambucí; 3; 2; 8; 3; 1; 1; 8; 3; 5; 7; 6; 7 
29;143a. Itaperuna; 40; 43; 58; 73; 56; 41; 47; 35; 51; 63; 48; 45 
29;144a. Bom Jesus do Itabapoana; 19; 20; 24; 28; 18; 15; 11; 16; 18; 24; 22; 18 
8;145a. São João da Barra; 29; 49; 50; 27; 29; 33; 40; 28; 25; 28; 40; 26 
8;146a. Guarus; 56; 51; 58; 25; 42; 59; 45; 45; 57; 44; 62; 59 
8;147a. São Francisco de Itabapoana; 26; 21; 16; 18; 27; 26; 22; 13; 11; 17; 18; 17 
29;148a. Italva; 9; 10; 4; 7; 13; 7; 15; 8; 7; 16; 8; 7 
11;151a. nova Friburgo; 88; 99; 105; 91; 136; 110; 95; 125; 121; 113; 131; 119 
11;152a. Duas Barras; 8; 2; 2; 6; 5; 3; 6; 1; 3; 5; 5; 5 
11;153a. Cantagalo; 6; 7; 9; 3; 15; 15; 14; 5; 14; 9; 9; 13 
11;154a. Cordeiro; 15; 15; 13; 9; 14; 12; 19; 21; 17; 18; 15; 11 
36;155a. São Sebastião do Alto; - ; 4; 1; - ; 1; 1; 2; 4; - ; 2; 5; -   
11;156a. Santa maria Madalena; 3; 1; 2; 5; 2; 7; 4; 7; 6; 3; 3; 7 
11;157a. Trajano de Morais; 1; 1; 3; 5; 3; 4; 3; 6; 1; 4; 5; 1 
11;158a. Bom Jardim; 3; 7; 5; 7; 10; 8; 8; 9; 5; 5; 9; 11 
35;159a. Cachoeira de Macacú; 31; 32; 18; 32; 22; 25; 22; 23; 32; 33; 34; 38 
33;165a. Mangaratiba; 89; 87; 43; 43; 33; 45; 44; 44; 41; 44; 26; 52 
33;166a. Angra dos Reis; 121; 114; 100; 91; 77; 70; 98; 87; 79; 121; 88; 82 
33;167a. Paraty; 59; 37; 37; 41; 42; 28; 33; 33; 48; 34; 24; 48 
33;168a. Rio Claro; 6; 6; 4; 2; 7; 6; 1; 4; 7; 3; 4; 7 
