AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
36;142a- Cambucí; - ; 2; - ; - ; 1; - ; - ; 1; - ; - ; 1; - 
29;143a- Itaperuna; - ; 2; 8; 4; 4; - ; 11; 6; 7; 8; 5; 10 
29;144a- Bom Jesus do Itabapoana; 3; 3; - ; 1; 4; - ; 1; 2; 5; 1; 4; 1 
8;145a- São João da Barra; 14; 13; 11; 2; 6; 6; 8; 6; 16; 10; 10; 10 
8;146a- Guarus; 41; 49; 62; 35; 47; 60; 64; 63; 55; 99; 70; 52 
8;147a- São Francisco de Itabapoana; 6; 10; 8; 3; 2; 4; 2; 2; 1; 5; 5; 3 
29;148a- Italva; - ; 1; 1; - ; - ; - ; 2; - ; 2; 2; 3; 3 
11;151a- nova Friburgo; 11; 11; 22; 24; 14; 16; 11; 8; 15; 3; 12; 21 
11;152a- Duas Barras; 1; 1; - ; 1; - ; 1; 1; 1; - ; - ; -; 1 
11;153a- Cantagalo; - ; 1; 6; 7; - ; - ; 2; 1; 4; 2; 4; 3 
11;154a- Cordeiro; 1; 3; - ; 4; 1; 1; 6; 2; - ; 2; 2; 2 
36;155a- São Sebastião do Alto; 1; 1; 1; 1; - ; 1; 3; 1; - ; - ; 1; 1 
11;156a- Santa maria Madalena; - ; 7; - ; - ; 2; - ; 1; 3; - ; 1; -; 2 
11;157a- Trajano de Morais; - ; - ; 1; - ; - ; 1; 1; - ; - ; 2; -; - 
11;158a- Bom Jardim; 2; 1; 1; - ; - ; - ; 3; 1; 2; 3; 3; 2 
35;159a- Cachoeira de Macacú; 7; 14; 11; 18; 12; 19; 14; 9; 12; 13; 16; 9 
33;165a- Mangaratiba; 11; 17; 19; 9; 10; 15; 6; 15; 13; 9; 11; 20 
33;166a- Angra dos Reis; 48; 71; 41; 51; 73; 57; 59; 50; 44; 32; 71; 54 
33;167a- Paraty; 11; - ; 5; 3; 1; 2; 8; 14; 15; 11; 9; 7 
33;168a- Rio Claro; 2; 2; - ; 2; - ; 2; - ; - ; 2; 1; 2; 1 
