AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
30;112a. Carmo; 1; - ; - ; - ; - ; - ; - ; 1; 2; - ; - ; -   
25;118a. Araruama; 1; 5; 2; 5; 5; 3; - ; 6; 3; 1; 4; 1 
35;119a. Rio Bonito; 1; 2; - ; - ; 1; 1; 1; 3; - ; 3; - ; -   
35;120a. Silva Jardim; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; 4; -   
32;121a. Casimiro de abreu; 1; 1; 2; 3; 2; - ; 1; 1; - ; - ; 2; 4 
32;122a. Conceição de Macabú; 1; - ; 4; - ; 1; - ; 2; 2; - ; 1; 1; 2 
32;123a. Macaé; 11; 7; 6; 6; 3; 10; 6; 15; 8; 4; 9; 7 
25;124a. Saquarema; - ; 2; 3; 1; 1; 2; 2; 3; - ; 5; 1; 3 
25;125a. São Pedro da Aldeia; 1; 2; 6; 4; 1; 7; 3; 4; 4; 9; 3; 5 
25;126a. Cabo Frio; 8; 6; 7; 8; 13; 15; 17; 4; 16; 15; 16; 9 
25;127a. Búzios; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; 1; 1 
32;128a. Rio das Ostras; 1; 10; 6; 4; 1; 7; 7; 5; 6; 9; 9; 18 
25;129a. Iguaba; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
32;130a. Quissamã; - ; 2; - ; 1; 1; 2; - ; 2; - ; - ; 4; -   
25;132a. Arraial do Cabo; - ; 1; 1; - ; - ; 3; - ; - ; - ; - ; 3; 1 
8;134a. Campos; 9; 10; 12; 10; 11; 6; 9; 9; 13; 8; 12; 17 
36;135a. Itaocara; - ; - ; - ; 1; 1; - ; - ; - ; - ; - ; - ; 3 
36;136a. Santo Antônio de Pádua; - ; - ; 1; 2; - ; - ; 1; - ; - ; - ; - ; 4 
36;137a. Miracema; - ; 2; 1; 2; 8; - ; - ; 2; - ; 1; 1; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; 1; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
8;141a. São Fidelis; 1; - ; 1; - ; - ; - ; 1; - ; 3; - ; - ; -   
36;142a. Cambucí; - ; - ; - ; - ; 3; - ; 1; 1; - ; - ; - ; -   
29;143a. Itaperuna; - ; 4; 2; 6; 1; - ; 2; 2; 5; 4; - ; 2 
29;144a. Bom Jesus do Itabapoana; - ; 1; - ; 1; 1; - ; 1; - ; 8; - ; 2; 1 
8;145a. São João da Barra; 4; 3; 1; 2; 1; 3; 14; 4; 6; 1; - ; 3 
8;146a. Guarus; 7; 9; 12; 9; 18; 13; 11; 7; 25; 15; 17; 32 
8;147a. São Francisco de Itabapoana; 1; 7; 3; 2; - ; 2; 1; - ; 1; 1; - ; 2 
29;148a. Italva; - ; 2; - ; - ; - ; 1; 1; 2; 1; - ; - ; -   
11;151a. nova Friburgo; 14; 2; 5; 4; 6; 4; 4; 2; 3; 4; 7; 5 
11;152a. Duas Barras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;154a. Cordeiro; 3; 5; - ; - ; 3; - ; - ; - ; - ; - ; - ; -   
36;155a. São Sebastião do Alto; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
11;158a. Bom Jardim; - ; 2; - ; - ; - ; - ; 2; - ; - ; 2; - ; -   
35;159a. Cachoeira de Macacú; 3; 17; 5; 2; - ; 1; 2; - ; 5; 2; - ; 1 
33;165a. Mangaratiba; - ; - ; 2; 3; - ; - ; - ; 4; 3; - ; - ; 1 
33;166a. Angra dos Reis; 2; 7; 4; 3; 3; 3; 5; 1; 2; 11; 2; 4 
33;167a. Paraty; 2; 3; 5; 1; 7; 4; 6; 1; 2; 3; 3; 3 
33;168a. Rio Claro; - ; 1; - ; 1; 1; - ; 4; - ; - ; 1; - ; -   
