AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
37;089a. Resende;12;16;18;.;.;.;.;.;.;.;.;.
28;090a. Barra Mansa;19;6;19;.;.;.;.;.;.;.;.;.
10;091a. Valença;2;0;2;.;.;.;.;.;.;.;.;.
10;092a. Rio das Flores;0;0;0;.;.;.;.;.;.;.;.;.
28;093a. Volta Redonda;16;14;26;.;.;.;.;.;.;.;.;.
10;094a. Piraí;0;0;0;.;.;.;.;.;.;.;.;.
10;095a. Vassouras;0;0;0;.;.;.;.;.;.;.;.;.
10;096a. Miguel Pereira;0;0;0;.;.;.;.;.;.;.;.;.
10;097a. Mendes;0;2;0;.;.;.;.;.;.;.;.;.
10;098a. Paulo de Frontin;0;0;0;.;.;.;.;.;.;.;.;.
37;099a. Itatiaia;8;8;2;.;.;.;.;.;.;.;.;.
37;100a. Porto Real;4;0;4;.;.;.;.;.;.;.;.;.
28;101a. Pinheiral;0;0;0;.;.;.;.;.;.;.;.;.
30;104a. São J. Rio Preto;0;0;0;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;16;19;19;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;0;0;0;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;8;2;7;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;6;2;8;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;0;0;2;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;22;6;32;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;0;0;.;.;.;.;.;.;.;.;.
30;112a. Carmo;0;0;0;.;.;.;.;.;.;.;.;.
25;118a. Araruama;16;1;14;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;6;6;6;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;2;0;4;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;6;5;2;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;2;2;0;.;.;.;.;.;.;.;.;.
32;123a. Macaé;26;28;34;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;8;5;0;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;10;0;8;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;28;29;41;.;.;.;.;.;.;.;.;.
25;127a. Búzios;12;2;4;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;14;12;11;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;0;0;8;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;10;0;0;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;6;2;0;.;.;.;.;.;.;.;.;.
8;134a. Campos;38;30;22;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;2;0;0;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;2;12;0;.;.;.;.;.;.;.;.;.
36;137a. Miracema;8;5;4;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;0;0;0;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;0;0;.;.;.;.;.;.;.;.;.
29;140a. Natividade;0;0;4;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;4;0;0;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;0;0;0;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;5;4;0;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;2;5;0;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;4;0;2;.;.;.;.;.;.;.;.;.
8;146a. Guarus;38;29;44;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;6;1;0;.;.;.;.;.;.;.;.;.
29;148a. Italva;0;0;0;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;18;10;30;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;0;0;0;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;0;0;2;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;0;0;0;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;0;0;0;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;0;0;0;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;0;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;0;0;4;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;2;2;3;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;0;9;6;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;7;12;18;.;.;.;.;.;.;.;.;.
33;167a. Paraty;4;4;6;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;0;2;2;.;.;.;.;.;.;.;.;.
