AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
29;138a- Lajes de Muriaré;-;1;-;-;1;-;1;-;-;1;-;4
29;139a- Porciúncula;-;-;2;5;4;-;8;2;-;6;1;2
29;140a- Natividade;5;12;3;8;8;9;9;2;3;4;3;8
8;141a- São Fidelis;1;1;8;4;7;9;1;2;2;10;1;1
36;142a- Cambucí;4;1;-;2;-;1;-;-;3;-;1;4
29;143a- Itaperuna;14;14;14;18;23;18;20;22;12;14;10;25
29;144a- Bom Jesus do Itabapoana;2;1;2;4;1;3;6;9;7;5;10;3
8;145a- São João da Barra;17;21;5;4;5;1;11;8;7;8;2;3
8;146a- Guarus;32;25;27;44;28;49;35;22;22;24;28;13
8;147a- São Francisco de Itabapoana;5;13;5;3;6;11;2;5;6;6;3;14
29;148a- Italva;2;1;-;3;1;5;4;5;2;3;4;4
11;151a- nova Friburgo;22;28;16;23;20;20;23;20;20;29;28;26
11;152a- Duas Barras;6;-;-;3;2;-;2;-;-;-;3;2
11;153a- Cantagalo;-;2;3;1;33;3;-;3;-;1;1;1
11;154a- Cordeiro;2;1;3;-;2;1;4;-;1;1;3;-
36;155a- São Sebastião do Alto;-;-;1;4;3;4;1;1;3;-;-;2
11;156a- Santa maria Madalena;-;-;-;-;3;-;-;-;3;3;-;2
11;157a- Trajano de Morais;-;-;1;1;2;-;-;-;-;-;-;-
11;158a- Bom Jardim;-;5;2;-;-;5;2;1;2;-;-;-
35;159a- Cachoeira de Macacú;17;21;10;11;10;10;9;19;11;1;3;12
33;165a- Mangaratiba;13;28;22;7;13;6;2;15;5;5;5;26
33;166a- Angra dos Reis;22;23;20;10;8;22;16;15;13;26;20;16
33;167a- Paraty;6;8;5;4;3;4;2;6;2;4;3;5
33;168a- Rio Claro;1;11;1;8;4;8;3;3;4;1;8;7
