AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
9;030a. marechal Hermes;61;62;46;57;47;37;42;51;53;51;60;53
41;031a. Ricardo Albuquerque;54;72;60;40;57;34;42;56;45;58;57;66
18;032a. Taquara;190;177;156;181;152;132;135;150;148;147;146;174
14;033a. Realengo;83;91;105;78;81;64;69;105;78;104;99;120
14;034a. Bangu;131;116;135;91;91;85;124;105;117;129;131;113
40;035a. Campo Grande;194;205;230;240;219;164;208;214;195;226;201;207
27;036a. Santa Cruz;137;164;148;121;138;115;159;135;146;154;173;147
17;037a. Ilha do Governador;73;86;71;78;63;54;67;64;68;58;83;82
16;038a. Braz de Pina;72;66;92;69;56;51;66;49;61;86;71;62
41;039a. Pavuna;33;46;63;45;46;29;27;32;34;51;50;57
9;040a. Honório Gurgel;46;45;44;50;33;27;34;34;52;48;51;65
18;041a. Tanque;41;51;44;26;40;38;55;35;53;63;31;46
31;042a. Recreio;80;88;75;75;51;42;61;66;67;53;71;82
27;043a. Pedra de Guaratiba;103;95;104;83;76;65;79;75;77;75;78;85
3;044a. Inhaúma;20;50;45;31;27;29;46;37;31;33;32;34
16;045a. Alemão;8;15;7;10;10;18;8;6;7;8;13;15
24;048a. Seropédica;30;44;42;25;18;23;31;31;26;30;22;20
24;050a. Itaguaí;47;50;70;39;38;34;37;51;39;49;40;37
24;051a. Paracambí;14;25;21;25;21;22;22;14;25;29;15;24
20;052a. nova Iguaçu;35;42;32;46;32;24;29;43;59;46;53;55
20;053a. Mesquita;74;65;86;68;59;48;59;58;54;65;65;77
39;054a. Belford Roxo;145;131;125;137;113;111;145;108;136;161;165;152
24;055a. Queimados;80;97;84;83;79;57;74;62;59;66;67;54
20;056a. Comendador Soares;68;97;78;94;64;78;85;72;85;84;79;90
20;057a. Nilópolis;50;72;50;83;49;47;52;71;49;71;65;69
20;058a. Posse;168;190;134;114;121;103;136;112;152;188;180;155
15;059a. Duque de Caxias;168;185;128;137;156;119;166;160;136;170;97;172
15;060a. Campos Elíseos;51;80;74;67;42;35;57;64;58;66;61;70
15;061a. Xerém;22;29;38;37;13;22;26;21;26;28;17;16
15;062a. Imbariê;40;46;47;31;27;21;24;28;40;48;37;46
24;063a. Japerí;41;42;32;37;32;28;38;23;33;30;19;34
21;064a. Vilar dos Teles;197;160;157;140;143;106;159;143;138;187;147;159
34;065a. Magé;37;51;41;28;35;20;27;21;29;25;33;40
34;066a. Piabetá;80;70;93;70;58;55;51;49;95;92;77;93
34;067a. Guapimirim;27;33;29;29;20;28;16;34;26;30;25;24
35;070a. Tanguá;21;18;13;12;15;7;5;6;9;9;6;8
35;071a. Itaboraí;88;74;80;57;63;65;68;65;64;74;55;72
7;072a. São Gonçalo;102;94;74;79;89;69;110;76;84;91;102;105
7;073a. Neves;95;61;74;54;71;51;74;62;66;76;67;83
7;074a. Alcantara;99;115;85;95;72;53;90;92;82;94;109;81
7;075a. Rio do Ouro;55;35;55;48;40;52;41;42;43;53;43;64
12;076a. Niterói - Centro;55;33;58;40;48;44;46;51;53;48;50;50
12;077a. Icaraí;26;39;29;39;30;27;17;29;26;36;25;45
12;078a. Fonseca;46;33;61;55;44;29;50;43;38;55;41;49
12;079a. Jurujuba;40;38;46;41;21;23;15;26;31;31;22;28
12;081a. Itaipú;49;38;36;36;40;22;35;34;28;26;37;46
12;082a. maricá;68;82;63;63;54;45;57;73;54;68;67;80
10;087a. Paty de Alferes ( a inaugurar);.;.;.;.;.;.;.;.;.;.;.;.
10;088a. Barra do Piraí;49;45;58;42;64;25;50;48;38;50;31;42
37;089a. Resende;55;61;72;49;48;36;71;44;60;67;49;70
28;090a. Barra Mansa;66;79;64;51;78;45;49;52;54;88;37;55
10;091a. Valença;21;27;24;20;29;19;27;24;20;15;15;22
10;092a. Rio das Flores;4;9;5;5;2;4;9;4;7;9;3;7
28;093a. Volta Redonda;66;54;92;95;69;70;65;74;85;88;62;86
10;094a. Piraí;19;15;19;17;13;10;16;12;13;15;3;8
10;095a. Vassouras;13;29;2;17;31;20;9;14;9;14;22;18
10;096a. Miguel Pereira;29;21;15;28;28;14;19;23;22;15;26;25
10;097a. Mendes;.;8;7;10;5;13;5;8;6;7;6;14
10;098a. Paulo de Frontin;3;14;6;6;9;5;5;4;5;14;6;5
37;099a. Itatiaia;8;19;18;16;10;18;10;15;27;17;17;22
37;100a. Porto Real;19;9;12;14;9;13;9;6;18;14;13;16
28;101a. Pinheiral;14;27;32;13;23;25;17;21;7;18;16;16
30;104a. São J. Rio Preto;7;13;14;2;13;4;6;9;5;10;4;8
26;105a. Petrópolis;83;100;111;103;78;71;80;93;79;99;85;93
26;106a. Itaipava;18;28;31;31;23;14;22;23;26;29;35;29
38;107a. Paraíba do Sul;21;19;18;13;13;7;26;15;20;20;16;15
38;108a. Três Rios;60;65;61;56;56;43;42;43;58;54;59;87
38;109a. Sapucaia;8;10;6;9;5;5;12;6;5;8;7;10
30;110a. Teresópolis;75;91;98;67;72;73;92;80;97;100;99;63
30;111a. Sumidouro;9;1;7;3;6;5;6;4;10;10;8;5
30;112a. Carmo;19;7;13;7;11;13;6;7;19;15;18;9
25;118a. Araruama;45;47;46;43;45;61;44;37;51;31;46;64
35;119a. Rio Bonito;18;17;17;21;18;28;13;15;20;17;24;17
35;120a. Silva Jardim;8;12;11;12;12;8;9;3;10;14;10;3
32;121a. Casimiro de abreu;11;22;22;16;11;20;11;19;17;18;6;13
32;122a. Conceição de Macabú;7;10;12;8;6;10;2;4;10;9;5;12
32;123a. Macaé;68;72;68;58;54;62;57;39;66;81;61;71
25;124a. Saquarema;34;47;38;32;36;25;25;23;31;31;28;35
25;125a. São Pedro da Aldeia;41;27;36;25;21;21;25;29;43;34;25;33
25;126a. Cabo Frio;97;67;80;79;51;51;60;59;77;53;84;71
25;127a. Búzios;24;19;17;10;11;11;19;17;12;17;6;17
32;128a. Rio das Ostras;72;73;84;78;56;33;54;44;52;51;62;56
25;129a. Iguaba;7;9;14;13;9;4;16;8;3;10;6;11
32;130a. Quissamã;15;23;20;8;18;10;10;6;16;23;11;18
25;132a. Arraial do Cabo;32;16;12;22;18;15;23;11;21;19;13;17
8;134a. Campos;67;52;68;54;56;54;61;68;58;72;70;76
36;135a. Itaocara;13;11;16;13;3;8;3;18;15;9;12;13
36;136a. Santo Antônio de Pádua;27;20;22;22;16;21;13;7;21;25;24;17
36;137a. Miracema;27;15;18;12;18;10;10;11;10;5;8;17
29;138a. Lajes de Muriaré;2;3;2;4;9;2;1;6;7;13;7;3
29;139a. Porciúncula;23;14;12;18;12;6;10;16;7;12;13;12
29;140a. Natividade;20;15;16;15;21;7;8;12;9;12;10;12
8;141a. São Fidelis;6;12;14;10;11;7;9;7;9;8;5;13
36;142a. Cambucí;5;6;1;5;10;1;5;6;12;7;9;4
29;143a. Itaperuna;46;32;63;47;57;57;50;59;60;58;40;60
29;144a. Bom Jesus do Itabapoana;22;25;19;17;19;16;13;31;25;17;23;24
8;145a. São João da Barra;38;21;18;14;16;15;17;8;22;25;15;22
8;146a. Guarus;30;34;30;38;36;23;33;45;27;28;23;35
8;147a. São Francisco de Itabapoana;13;19;8;12;14;4;9;8;10;9;9;10
29;148a. Italva;12;15;11;7;12;9;12;6;9;14;10;13
11;151a. nova Friburgo;87;109;91;87;80;70;96;66;89;128;82;84
11;152a. Duas Barras;9;11;11;4;12;4;2;4;2;3;1;10
11;153a. Cantagalo;9;17;4;8;14;8;5;9;6;9;7;4
11;154a. Cordeiro;11;11;11;9;13;6;13;11;16;14;10;7
36;155a. São Sebastião do Alto;1;5;3;3;2;4;3;.;3;8;5;4
11;156a. Santa maria Madalena;5;3;1;5;1;2;1;2;3;5;1;2
11;157a. Trajano de Morais;6;2;1;3;.;.;2;3;7;11;2;2
11;158a. Bom Jardim;13;7;3;14;3;3;16;8;14;6;7;7
35;159a. Cachoeira de Macacú;29;15;16;21;17;25;24;25;25;32;16;22
33;165a. Mangaratiba;20;31;20;17;17;17;26;23;14;12;18;22
33;166a. Angra dos Reis;67;77;53;59;76;61;55;48;54;57;50;85
33;167a. Paraty;15;27;13;18;16;9;11;8;20;9;10;26
33;168a. Rio Claro;8;7;2;6;5;5;9;10;2;5;12;5
