AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
10;088a. Barra do Piraí;2;1;3;1;2;1;2;1;1;2;2;1
37;089a. Resende;3;6;2;4;4;4;4;4;3;4;5;3
28;090a. Barra Mansa;12;5;5;7;5;9;4;9;16;14;12;11
10;091a. Valença;0;1;1;1;2;0;1;2;0;1;0;1
10;092a. Rio das Flores;0;1;0;0;0;0;0;0;0;0;0;0
28;093a. Volta Redonda;3;7;5;5;17;15;11;7;15;17;13;9
10;094a. Piraí;2;1;1;1;1;0;3;5;0;3;1;4
10;095a. Vassouras;0;0;0;1;2;1;0;0;0;2;1;3
10;096a. Miguel Pereira;0;1;3;2;1;1;2;0;1;1;1;1
10;097a. Mendes;1;1;1;0;1;0;0;0;0;0;0;0
10;098a. Paulo de Frontin;0;0;0;1;1;0;0;0;0;0;0;2
37;099a. Itatiaia;1;2;1;0;0;1;3;0;2;1;2;1
37;100a. Porto Real;1;0;2;1;3;3;2;1;2;0;0;0
28;101a. Pinheiral;1;0;0;0;0;0;1;0;0;0;0;1
30;104a. São J. Rio Preto;0;0;0;0;1;0;0;1;1;0;0;1
26;105a. Petrópolis;9;8;9;2;5;5;5;10;4;6;2;3
26;106a. Itaipava;1;1;3;1;0;1;2;1;1;2;0;3
38;107a. Paraíba do Sul;0;1;0;2;0;1;3;2;1;0;0;0
38;108a. Três Rios;0;3;1;3;4;0;1;3;1;2;2;2
38;109a. Sapucaia;2;0;1;0;0;1;2;0;0;0;0;2
30;110a. Teresópolis;9;4;9;7;5;6;4;4;11;5;8;6
30;111a. Sumidouro;0;0;0;0;0;0;2;0;0;0;1;0
30;112a. Carmo;0;1;0;1;0;0;0;0;0;1;0;0
25;118a. Araruama;8;2;3;9;14;11;13;9;8;11;6;4
35;119a. Rio Bonito;4;5;2;2;2;3;0;2;7;5;6;5
35;120a. Silva Jardim;1;1;2;1;0;1;0;3;1;2;2;1
32;121a. Casimiro de abreu;3;3;3;0;3;1;3;2;0;3;1;1
32;122a. Conceição de Macabú;1;0;0;1;1;3;1;2;0;2;1;1
32;123a. Macaé;5;11;13;2;9;9;14;19;14;25;27;25
25;124a. Saquarema;5;7;6;7;1;3;4;6;5;6;8;3
25;125a. São Pedro da Aldeia;0;5;6;10;9;3;6;9;3;6;5;3
25;126a. Cabo Frio;10;14;8;8;9;9;9;19;14;8;9;5
25;127a. Búzios;5;3;3;4;7;1;1;3;2;1;0;3
32;128a. Rio das Ostras;17;13;13;17;8;12;13;14;10;17;10;11
25;129a. Iguaba;1;0;0;1;2;0;0;1;3;1;1;1
32;130a. Quissamã;0;5;3;2;2;3;1;3;1;0;1;1
25;132a. Arraial do Cabo;1;3;1;2;3;1;2;3;1;1;1;1
8;134a. Campos;11;14;17;9;8;16;17;11;17;19;15;17
36;135a. Itaocara;0;0;0;0;0;1;1;1;0;0;0;1
36;136a. Santo Antônio de Pádua;1;0;2;4;2;1;1;2;0;1;1;1
36;137a. Miracema;0;0;0;1;1;0;0;0;2;0;0;2
29;138a. Lajes de Muriaré;0;0;0;0;0;1;0;0;0;0;0;0
29;139a. Porciúncula;0;0;0;1;1;0;0;0;0;1;0;0
29;140a. Natividade;0;1;1;1;0;0;2;0;1;0;0;1
8;141a. São Fidelis;1;2;0;1;0;1;3;0;0;0;0;0
36;142a. Cambucí;0;2;0;0;0;0;0;1;2;0;0;0
29;143a. Itaperuna;5;0;1;2;4;2;6;1;4;4;0;4
29;144a. Bom Jesus do Itabapoana;1;0;3;1;0;3;1;0;1;0;0;0
8;145a. São João da Barra;0;2;1;1;1;1;0;2;2;0;1;4
8;146a. Guarus;10;13;9;5;10;16;14;13;19;24;30;11
8;147a. São Francisco de Itabapoana;1;1;0;1;1;0;0;1;0;3;0;0
29;148a. Italva;1;1;1;0;0;0;0;1;0;1;0;0
11;151a. nova Friburgo;5;5;7;11;5;10;14;24;17;8;12;7
11;152a. Duas Barras;0;0;1;0;0;0;1;1;1;0;0;1
11;153a. Cantagalo;0;1;1;0;0;0;0;1;0;0;1;0
11;154a. Cordeiro;0;0;1;0;0;0;1;0;0;0;1;1
36;155a. São Sebastião do Alto;0;0;0;0;0;0;0;0;0;0;0;0
11;156a. Santa maria Madalena;0;0;1;0;2;1;1;0;0;0;0;0
11;157a. Trajano de Morais;0;1;0;2;0;0;0;0;0;1;0;0
11;158a. Bom Jardim;1;1;1;0;0;1;1;0;1;1;3;0
35;159a. Cachoeira de Macacú;2;1;0;1;3;0;0;0;1;2;1;2
33;165a. Mangaratiba;6;5;5;1;3;0;3;0;3;3;2;3
33;166a. Angra dos Reis;6;12;2;5;3;5;5;9;7;9;4;6
33;167a. Paraty;1;3;1;1;0;0;2;1;2;0;0;2
33;168a. Rio Claro;1;0;0;0;0;0;1;0;0;0;0;0
