AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
30;110a- Teresópolis; 17; 13; 20; 17; 7; 10; 12; 5; 14; 17; 6; 9 
30;111a- Sumidouro; 1; - ; 1; - ; - ; 2; 1; - ; - ; - ; -; - 
30;112a- Carmo; 1; 1; - ; - ; 1; - ; - ; - ; - ; 2; -; - 
25;118a- Araruama; 15; 10; 14; 18; 22; 5; 13; 7; 7; 8; 4; 7 
35;119a- Rio Bonito; 7; 12; 9; 8; 11; 10; 8; 13; 8; 13; 8; 5 
35;120a- Silva Jardim; 3; 1; 3; 3; - ; - ; 2; 1; - ; - ; -; 1 
32;121a- Casimiro de abreu; 5; 2; 2; 3; 3; 1; 2; 2; 1; - ; -; 4 
32;122a- Conceição de Macabú; 3; - ; - ; 1; 2; - ; - ; 2; - ; - ; 1; - 
32;123a- Macaé; 27; 14; 4; 13; 12; 11; 10; 19; 14; 14; 12; 12 
25;124a- Saquarema; 10; 6; 6; 7; 8; 8; 6; 5; 6; 3; 6; 11 
25;125a- São Pedro da Aldeia; 6; 9; 4; 5; 9; 2; 6; 4; 5; 6; 5; 3 
25;126a- Cabo Frio; 20; 24; 18; 14; 26; 14; 9; 5; 13; 15; 14; 14 
25;127a- Búzios; 15; 10; 6; 2; 4; 7; 2; 6; 5; 5; 1; 5 
32;128a- Rio das Ostras; 36; 30; 15; 19; 13; 14; 10; 6; 7; 11; 14; 15 
25;129a- Iguaba; 4; 2; - ; 4; 4; 2; 1; 5; 6; 2; 3; 1 
32;130a- Quissamã; 1; - ; 1; 1; - ; - ; 2; 1; 4; - ; 1; 2 
25;132a- Arraial do Cabo; 5; 7; 1; 7; - ; - ; 5; 2; 2; 1; 1; 4 
8;134a- Campos; 10; 12; 26; 16; 16; 20; 33; 19; 30; 24; 10; 33 
36;135a- Itaocara; - ; 3; 2; 1; 3; 1; 3; 2; 2; 2; 1; - 
36;136a- Santo Antônio de Pádua; 3; 3; 4; 8; 5; 3; 8; 5; 1; 5; 5; 2 
36;137a- Miracema; - ; - ; - ; 1; - ; 2; - ; 1; - ; 1; 1; 1 
29;138a- Lajes de Muriaré; - ; - ; - ; - ; 1; - ; - ; - ; 1; - ; 1; - 
29;139a- Porciúncula; - ; - ; - ; - ; - ; - ; 1; 2; 1; 1; -; - 
29;140a- Natividade; 1; - ; 1; 1; 3; 3; 1; 2; 2; 2; 3; - 
8;141a- São Fidelis; 1; 1; 4; - ; 1; 1; 1; - ; - ; 6; 1; - 
36;142a- Cambucí; - ; 1; - ; - ; - ; - ; - ; - ; 2; 1; -; - 
29;143a- Itaperuna; 6; 3; 2; 5; 3; 2; 14; 4; 10; 3; 6; 4 
29;144a- Bom Jesus do Itabapoana; - ; - ; - ; 1; 2; - ; 1; - ; 2; 1; -; 2 
8;145a- São João da Barra; 8; 10; 2; 5; 3; 2; - ; 2; - ; 4; 1; 1 
8;146a- Guarus; 7; 3; 6; 5; 11; 7; 3; 7; 6; 4; 14; 17 
8;147a- São Francisco de Itabapoana; 3; 8; 2; 3; 4; 2; - ; 2; 5; 2; 4; 5 
29;148a- Italva; 1; 3; 1; 1; - ; 2; 1; - ; 2; 2; -; - 
11;151a- nova Friburgo; 11; 12; 10; 5; 7; 10; 7; 2; 9; 4; 7; 9 
11;152a- Duas Barras; - ; 1; 1; 1; - ; - ; - ; 3; 1; - ; -; - 
11;153a- Cantagalo; - ; - ; 1; 1; 2; - ; - ; - ; - ; 1; 2; - 
11;154a- Cordeiro; - ; 2; - ; 3; - ; 2; - ; - ; - ; 1; -; - 
36;155a- São Sebastião do Alto; - ; 1; 1; - ; 1; - ; - ; - ; - ; - ; -; - 
11;156a- Santa maria Madalena; - ; - ; - ; - ; 1; 1; - ; - ; - ; - ; -; - 
11;157a- Trajano de Morais; - ; - ; - ; 1; - ; - ; - ; - ; 2; - ; -; - 
11;158a- Bom Jardim; 1; - ; 1; - ; - ; - ; - ; - ; - ; - ; 2; 1 
35;159a- Cachoeira de Macacú; - ; 1; - ; 3; - ; 3; - ; 2; 1; 2; 3; 2 
33;165a- Mangaratiba; 31; 36; 15; 18; 11; 6; 9; 5; 7; 5; 13; 8 
33;166a- Angra dos Reis; 14; 13; 7; 3; 7; 15; 16; 10; 16; 19; 22; 30 
33;167a- Paraty; 2; 2; 2; 2; 2; - ; 3; 3; 7; 9; 4; 6 
33;168a- Rio Claro; - ; - ; 2; 1; 1; 1; 1; - ; 1; 1; 4; 2 
