AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
11;154a. Cordeiro; 69; 75; 44; 72; 54; 40; 88; 64; 76; 105; 70; 79 
36;155a. São Sebastião do Alto; 27; 27; 15; 38; 28; 18; 18; 23; 18; 23; 34; 19 
11;156a. Santa maria Madalena; 30; 30; 32; 26; 33; 25; 23; 23; 46; 32; 26; 31 
11;157a. Trajano de Morais; 36; 27; 39; 27; 31; 20; 28; 30; 22; 29; 28; 25 
11;158a. Bom Jardim; 61; 45; 45; 59; 44; 56; 57; 76; 64; 68; 53; 47 
35;159a. Cachoeira de Macacú; 185; 159; 147; 167; 151; 160; 151; 165; 158; 195; 157; 201 
33;165a. Mangaratiba; 183; 191; 180; 146; 115; 129; 123; 152; 150; 165; 190; 173 
33;166a. Angra dos Reis; 563; 528; 574; 451; 477; 469; 439; 471; 478; 548; 501; 530 
33;167a. Paraty; 266; 207; 219; 210; 190; 155; 172; 180; 184; 189; 173; 157 
33;168a. Rio Claro; 48; 47; 57; 40; 45; 53; 42; 51; 56; 56; 37; 54 
