AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
25;129a- Iguaba; 2; 2; 1; 1; 3; 2; 2; 4; 3; 1; 3; 1 
32;130a- Quissamã; 1; - ; 5; 1; - ; 1; - ; - ; 2; 1; 1; 1 
25;132a- Arraial do Cabo; 2; 3; 3; 1; - ; - ; 2; - ; 2; 1; 1; 3 
8;134a- Campos; 12; 15; 13; 11; 14; 13; 12; 21; 14; 9; 12; 12 
36;135a- Itaocara; 1; 4; - ; 3; 2; 1; 4; 1; 1; - ; 1; - 
36;136a- Santo Antônio de Pádua; 2; - ; - ; 1; 2; - ; - ; 1; 1; 4; 1; - 
36;137a- Miracema; - ; - ; - ; 2; - ; 1; - ; 1; - ; - ; 1; 1 
29;138a- Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; 1 
29;139a- Porciúncula; - ; 1; - ; - ; 2; 1; - ; 1; 1; 1; -; - 
29;140a- Natividade; 1; - ; - ; 1; 1; - ; 1; 1; - ; 1; -; 1 
8;141a- São Fidelis; - ; 1; 3; - ; - ; - ; 1; 1; 2; 2; 2; 1 
36;142a- Cambucí; - ; 2; - ; - ; - ; - ; - ; - ; - ; - ; 1; - 
29;143a- Itaperuna; 3; 2; 2; - ; 3; 3; 8; 1; 2; - ; 2; 4 
29;144a- Bom Jesus do Itabapoana; 1; - ; - ; 2; 3; 1; - ; 2; 1; 1; -; - 
8;145a- São João da Barra; 3; 4; 2; 2; 2; - ; 3; 1; 2; 2; 1; - 
8;146a- Guarus; 10; 9; 17; 15; 11; 14; 13; 13; 14; 13; 21; 16 
8;147a- São Francisco de Itabapoana; 4; 4; 4; 1; 1; 1; - ; 1; 2; - ; 3; 1 
29;148a- Italva; 2; 1; - ; - ; - ; - ; - ; - ; 2; 2; -; - 
11;151a- nova Friburgo; 10; 4; 11; 7; 2; 6; 9; 2; 7; 1; 6; 4 
11;152a- Duas Barras; - ; - ; 2; - ; - ; 1; 1; - ; 1; - ; -; - 
11;153a- Cantagalo; 1; - ; - ; 2; 2; - ; - ; 2; - ; 1; 1; - 
11;154a- Cordeiro; - ; - ; 1; - ; 2; 3; - ; - ; - ; 1; -; 1 
36;155a- São Sebastião do Alto; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -; - 
11;156a- Santa maria Madalena; - ; 3; - ; - ; - ; - ; - ; - ; - ; - ; -; - 
11;157a- Trajano de Morais; 1; - ; - ; - ; 1; 1; - ; - ; 1; - ; -; - 
11;158a- Bom Jardim; - ; - ; - ; - ; - ; - ; 1; - ; - ; 1; -; - 
35;159a- Cachoeira de Macacú; - ; 4; 2; 1; 1; - ; 2; 3; 3; 1; 2; 4 
33;165a- Mangaratiba; 4; 2; 3; 5; - ; 1; 1; 2; 3; 2; 9; 4 
33;166a- Angra dos Reis; 3; 16; 9; 9; 9; 21; 6; 9; 9; 11; 13; 27 
33;167a- Paraty; 2; 1; 2; 2; 3; 1; 2; 2; 2; 5; 1; - 
33;168a- Rio Claro; - ; - ; 3; - ; - ; 1; - ; - ; 1; - ; 2; 1 
