AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
26;106a. Itaipava;1;0;0;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;1;1;2;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;2;1;3;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;1;0;1;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;5;2;0;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;0;0;.;.;.;.;.;.;.;.;.
30;112a. Carmo;0;0;0;.;.;.;.;.;.;.;.;.
25;118a. Araruama;4;10;10;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;1;0;0;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;1;1;0;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;0;1;3;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;0;2;0;.;.;.;.;.;.;.;.;.
32;123a. Macaé;11;11;12;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;1;2;3;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;4;2;6;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;14;11;18;.;.;.;.;.;.;.;.;.
25;127a. Búzios;0;0;1;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;4;6;6;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;1;0;2;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;1;4;0;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;0;3;1;.;.;.;.;.;.;.;.;.
8;134a. Campos;6;8;13;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;0;0;1;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;1;0;0;.;.;.;.;.;.;.;.;.
36;137a. Miracema;3;1;0;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;0;0;0;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;0;0;.;.;.;.;.;.;.;.;.
29;140a. Natividade;0;0;0;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;0;0;0;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;0;0;0;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;0;2;2;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;0;0;0;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;0;1;2;.;.;.;.;.;.;.;.;.
8;146a. Guarus;12;8;10;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;1;0;1;.;.;.;.;.;.;.;.;.
29;148a. Italva;0;1;0;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;1;0;0;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;0;0;0;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;0;0;0;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;0;0;0;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;0;0;1;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;0;0;0;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;0;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;0;0;0;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;0;1;0;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;3;3;2;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;13;11;11;.;.;.;.;.;.;.;.;.
33;167a. Paraty;2;2;0;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;0;0;1;.;.;.;.;.;.;.;.;.
